"","sta.nm","Vehicle.types","hh","day","dur.v.use.sta","rank"
"24921","외동휴게소(울산)","승용차","2시","토",1.15666666666667,168
"24922","외동휴게소(울산)","승용차","3시","수",3.80733333333333,533
"24923","외동휴게소(울산)","승용차","3시","목",60.3611666666667,4333
"24924","외동휴게소(울산)","승용차","3시","토",6.59833333333333,488
"24925","외동휴게소(울산)","승용차","4시","수",23.6278333333333,3766
"24926","외동휴게소(울산)","승용차","4시","목",24.7978333333333,3856
"24927","외동휴게소(울산)","승용차","4시","토",177.233333333333,4409
"24928","외동휴게소(울산)","승용차","5시","수",22.662,3674
"24929","외동휴게소(울산)","승용차","5시","목",8.39466666666667,897
"24930","외동휴게소(울산)","승용차","5시","토",5.45916666666667,375
"24931","외동휴게소(울산)","승용차","6시","수",3.26733333333333,491
"24932","외동휴게소(울산)","승용차","6시","목",13.1708333333333,1847.5
"24933","외동휴게소(울산)","승용차","6시","토",5.80333333333333,401
"24934","외동휴게소(울산)","승용차","7시","수",40.8591666666667,4244
"24935","외동휴게소(울산)","승용차","7시","목",9.08416666666667,991
"24936","외동휴게소(울산)","승용차","7시","토",11.7988333333333,1290
"24937","외동휴게소(울산)","승용차","8시","수",9.88433333333333,1299
"24938","외동휴게소(울산)","승용차","8시","목",9.88083333333333,1122
"24939","외동휴게소(울산)","승용차","8시","토",20.0541666666667,3425
"24940","외동휴게소(울산)","승용차","9시","수",14.3718333333333,2232
"24941","외동휴게소(울산)","승용차","9시","목",14.3063333333333,2135
"24942","외동휴게소(울산)","승용차","9시","토",16.0121666666667,2453
"24943","외동휴게소(울산)","승용차","10시","수",9.70383333333333,1268
"24944","외동휴게소(울산)","승용차","10시","목",9.76266666666667,1106
"24945","외동휴게소(울산)","승용차","10시","토",14.7695,2088
"24946","외동휴게소(울산)","승용차","11시","수",10.227,1371
"24947","외동휴게소(울산)","승용차","11시","목",14.893,2289
"24948","외동휴게소(울산)","승용차","11시","토",13.1338333333333,1622
"24949","외동휴게소(울산)","승용차","12시","수",13.8446666666667,2110
"24950","외동휴게소(울산)","승용차","12시","목",17.5808333333333,2933
"24951","외동휴게소(울산)","승용차","12시","토",11.8558333333333,1304
"24952","외동휴게소(울산)","승용차","13시","수",21.1,3506
"24953","외동휴게소(울산)","승용차","13시","목",20.3385,3420
"24954","외동휴게소(울산)","승용차","13시","토",12.5145,1464
"24955","외동휴게소(울산)","승용차","14시","수",17.2605,2900
"24956","외동휴게소(울산)","승용차","14시","목",13.3,1882
"24957","외동휴게소(울산)","승용차","14시","토",13.708,1770.5
"24958","외동휴게소(울산)","승용차","15시","수",13.6815,2067
"24959","외동휴게소(울산)","승용차","15시","목",17.3511666666667,2882
"24960","외동휴게소(울산)","승용차","15시","토",16.6353333333333,2638
"24961","외동휴게소(울산)","승용차","16시","수",13.156,1961
"24962","외동휴게소(울산)","승용차","16시","목",14.4771666666667,2184
"24963","외동휴게소(울산)","승용차","16시","토",14.5183333333333,2013
"24964","외동휴게소(울산)","승용차","17시","수",16.3225,2686
"24965","외동휴게소(울산)","승용차","17시","목",11.0108333333333,1341
"24966","외동휴게소(울산)","승용차","17시","토",10.7161666666667,1064
"24967","외동휴게소(울산)","승용차","18시","수",10.2033333333333,1365
"24968","외동휴게소(울산)","승용차","18시","목",11.6321666666667,1470
"24969","외동휴게소(울산)","승용차","18시","토",10.0188333333333,946
"24970","외동휴게소(울산)","승용차","19시","수",9.8035,1286
"24971","외동휴게소(울산)","승용차","19시","목",12.1228333333333,1594
"24972","외동휴게소(울산)","승용차","19시","토",12.8351666666667,1540
"24973","외동휴게소(울산)","승용차","20시","수",12.4003333333333,1795
"24974","외동휴게소(울산)","승용차","20시","목",8.04716666666667,837
"24975","외동휴게소(울산)","승용차","20시","토",12.2801666666667,1403
"24976","외동휴게소(울산)","승용차","21시","수",8.62283333333333,1107
"24977","외동휴게소(울산)","승용차","21시","목",9.71516666666667,1093
"24978","외동휴게소(울산)","승용차","21시","토",10.154,966
"24979","외동휴게소(울산)","승용차","22시","수",7.94783333333333,997
"24980","외동휴게소(울산)","승용차","22시","목",16.5976666666667,2709
"24981","외동휴게소(울산)","승용차","22시","토",10.307,983
"24982","외동휴게소(울산)","승용차","23시","수",5.92733333333333,753
"24983","외동휴게소(울산)","승용차","23시","목",4.34266666666667,457
"24984","외동휴게소(울산)","승용차","23시","토",5.69933333333333,393
"24985","외동휴게소(울산)","버스","0시","수",0,808
"24986","외동휴게소(울산)","버스","0시","목",1.32633333333333,1433
"24987","외동휴게소(울산)","버스","0시","토",0,739.5
"24988","외동휴게소(울산)","버스","1시","수",0,808
"24989","외동휴게소(울산)","버스","1시","목",0,663.5
"24990","외동휴게소(울산)","버스","1시","토",0,739.5
"24991","외동휴게소(울산)","버스","2시","수",0,808
"24992","외동휴게소(울산)","버스","2시","목",0,663.5
"24993","외동휴게소(울산)","버스","2시","토",0,739.5
"24994","외동휴게소(울산)","버스","3시","수",0,808
"24995","외동휴게소(울산)","버스","3시","목",0,663.5
"24996","외동휴게소(울산)","버스","3시","토",0,739.5
"24997","외동휴게소(울산)","버스","4시","수",0,808
"24998","외동휴게소(울산)","버스","4시","목",4.74233333333333,1654
"24999","외동휴게소(울산)","버스","4시","토",3.6795,1687
"25000","외동휴게소(울산)","버스","5시","수",2.3945,1761
"25001","외동휴게소(울산)","버스","5시","목",0,663.5
"25002","외동휴게소(울산)","버스","5시","토",0,739.5
"25003","외동휴게소(울산)","버스","6시","수",0,808
"25004","외동휴게소(울산)","버스","6시","목",8.10583333333333,1935
"25005","외동휴게소(울산)","버스","6시","토",0,739.5
"25006","외동휴게소(울산)","버스","7시","수",0,808
"25007","외동휴게소(울산)","버스","7시","목",12.322,2445
"25008","외동휴게소(울산)","버스","7시","토",0,739.5
"25009","외동휴게소(울산)","버스","8시","수",0,808
"25010","외동휴게소(울산)","버스","8시","목",17.5826666666667,2959
"25011","외동휴게소(울산)","버스","8시","토",13.1908333333333,2778
"25012","외동휴게소(울산)","버스","9시","수",27.97,3711
"25013","외동휴게소(울산)","버스","9시","목",8.69666666666667,1997
"25014","외동휴게소(울산)","버스","9시","토",0,739.5
"25015","외동휴게소(울산)","버스","10시","수",8.645,2261
"25016","외동휴게소(울산)","버스","10시","목",121.026666666667,4399
"25017","외동휴게소(울산)","버스","10시","토",9.48166666666667,2234
"25018","외동휴게소(울산)","버스","11시","수",6.34166666666667,2044
"25019","외동휴게소(울산)","버스","11시","목",36.865,3863
"25020","외동휴게소(울산)","버스","11시","토",24.8848333333333,3743
"25021","외동휴게소(울산)","버스","12시","수",24.5933333333333,3583
"25022","외동휴게소(울산)","버스","12시","목",18.027,3004
"25023","외동휴게소(울산)","버스","12시","토",0,739.5
"25024","외동휴게소(울산)","버스","13시","수",21.8203333333333,3435
"25025","외동휴게소(울산)","버스","13시","목",8.90333333333333,2014
"25026","외동휴게소(울산)","버스","13시","토",7.50483333333333,1978
"25027","외동휴게소(울산)","버스","14시","수",0,808
"25028","외동휴게소(울산)","버스","14시","목",43.4133333333333,4001
"25029","외동휴게소(울산)","버스","14시","토",17.3411666666667,3290
"25030","외동휴게소(울산)","버스","15시","수",44.1766666666667,4085
"25031","외동휴게소(울산)","버스","15시","목",16.9421666666667,2910
"25032","외동휴게소(울산)","버스","15시","토",10.0355,2325
"25033","외동휴게소(울산)","버스","16시","수",0,808
"25034","외동휴게소(울산)","버스","16시","목",0,663.5
"25035","외동휴게소(울산)","버스","16시","토",16.7546666666667,3233
"25036","외동휴게소(울산)","버스","17시","수",10.4133333333333,2413
"25037","외동휴게소(울산)","버스","17시","목",42.3845,3983
"25038","외동휴게소(울산)","버스","17시","토",10.6413333333333,2409
"25039","외동휴게소(울산)","버스","18시","수",12.5966666666667,2665
"25040","외동휴게소(울산)","버스","18시","목",19.2191666666667,3094
"25041","외동휴게소(울산)","버스","18시","토",15.4253333333333,3087
"25042","외동휴게소(울산)","버스","19시","수",24.852,3598
"25043","외동휴게소(울산)","버스","19시","목",0,663.5
"25044","외동휴게소(울산)","버스","19시","토",4.2795,1721
"25045","외동휴게소(울산)","버스","20시","수",0,808
"25046","외동휴게소(울산)","버스","20시","목",0,663.5
"25047","외동휴게소(울산)","버스","20시","토",8.06,2050.5
"25048","외동휴게소(울산)","버스","21시","수",0,808
"25049","외동휴게소(울산)","버스","21시","목",7.601,1902
"25050","외동휴게소(울산)","버스","21시","토",10.3341666666667,2373
"25051","외동휴게소(울산)","버스","22시","수",0,808
"25052","외동휴게소(울산)","버스","22시","목",0,663.5
"25053","외동휴게소(울산)","버스","22시","토",0,739.5
"25054","외동휴게소(울산)","버스","23시","수",0,808
"25055","외동휴게소(울산)","버스","23시","목",0,663.5
"25056","외동휴게소(울산)","버스","23시","토",0,739.5
"25057","외동휴게소(울산)","화물차","0시","수",0,301
"25058","외동휴게소(울산)","화물차","0시","목",4.92316666666667,651
"25059","외동휴게소(울산)","화물차","0시","토",0,446.5
"25060","외동휴게소(울산)","화물차","1시","수",13.6633333333333,1470
"25061","외동휴게소(울산)","화물차","1시","목",0.5925,477
"25062","외동휴게소(울산)","화물차","1시","토",0,446.5
"25063","외동휴게소(울산)","화물차","2시","수",6.98166666666667,959
"25064","외동휴게소(울산)","화물차","2시","목",6.05666666666667,727
"25065","외동휴게소(울산)","화물차","2시","토",0,446.5
"25066","외동휴게소(울산)","화물차","3시","수",5.53583333333333,848
"25067","외동휴게소(울산)","화물차","3시","목",31.8041666666667,3070
"25068","외동휴게소(울산)","화물차","3시","토",0.00966666666666667,894
"25069","외동휴게소(울산)","화물차","4시","수",9.44,1130
"25070","외동휴게소(울산)","화물차","4시","목",2.105,518
"25071","외동휴게소(울산)","화물차","4시","토",9.04,1530
"25072","외동휴게소(울산)","화물차","5시","수",31.1853333333333,3076
"25073","외동휴게소(울산)","화물차","5시","목",28.5328333333333,2809
"25074","외동휴게소(울산)","화물차","5시","토",33.385,3313
"25075","외동휴게소(울산)","화물차","6시","수",28.9303333333333,2892
"25076","외동휴게소(울산)","화물차","6시","목",22.4308333333333,2190
"25077","외동휴게소(울산)","화물차","6시","토",7.88483333333333,1435
"25078","외동휴게소(울산)","화물차","7시","수",20.6628333333333,2142
"25079","외동휴게소(울산)","화물차","7시","목",10.1336666666667,996
"25080","외동휴게소(울산)","화물차","7시","토",13.01,1817
"25081","외동휴게소(울산)","화물차","8시","수",9.91,1149
"25082","외동휴게소(울산)","화물차","8시","목",18.4995,1764
"25083","외동휴게소(울산)","화물차","8시","토",8.00766666666667,1446
"25084","외동휴게소(울산)","화물차","9시","수",17.1121666666667,1816
"25085","외동휴게소(울산)","화물차","9시","목",14.8936666666667,1410
"25086","외동휴게소(울산)","화물차","9시","토",13.0113333333333,1818
"25087","외동휴게소(울산)","화물차","10시","수",17.2703333333333,1841
"25088","외동휴게소(울산)","화물차","10시","목",14.5248333333333,1368
"25089","외동휴게소(울산)","화물차","10시","토",18.8561666666667,2320
"25090","외동휴게소(울산)","화물차","11시","수",17.864,1892
"25091","외동휴게소(울산)","화물차","11시","목",17.9691666666667,1720
"25092","외동휴게소(울산)","화물차","11시","토",11.6858333333333,1711
"25093","외동휴게소(울산)","화물차","12시","수",25.5545,2596
"25094","외동휴게소(울산)","화물차","12시","목",19.4018333333333,1863
"25095","외동휴게소(울산)","화물차","12시","토",21.5666666666667,2553.5
"25096","외동휴게소(울산)","화물차","13시","수",30.669,3048
"25097","외동휴게소(울산)","화물차","13시","목",21.1201666666667,2036
"25098","외동휴게소(울산)","화물차","13시","토",23.2826666666667,2699
"25099","외동휴게소(울산)","화물차","14시","수",26.6336666666667,2697
"25100","외동휴게소(울산)","화물차","14시","목",12.0581666666667,1148
"25101","외동휴게소(울산)","화물차","14시","토",16.5811666666667,2110
"25102","외동휴게소(울산)","화물차","15시","수",21.5771666666667,2225
"25103","외동휴게소(울산)","화물차","15시","목",17.1086666666667,1629
"25104","외동휴게소(울산)","화물차","15시","토",28.3458333333333,3025
"25105","외동휴게소(울산)","화물차","16시","수",17.268,1839
"25106","외동휴게소(울산)","화물차","16시","목",14.6106666666667,1383
"25107","외동휴게소(울산)","화물차","16시","토",56.1833333333333,3925
"25108","외동휴게소(울산)","화물차","17시","수",19.3576666666667,2026
"25109","외동휴게소(울산)","화물차","17시","목",17.4856666666667,1667
"25110","외동휴게소(울산)","화물차","17시","토",5.09,1199
"25111","외동휴게소(울산)","화물차","18시","수",13.0366666666667,1410
"25112","외동휴게소(울산)","화물차","18시","목",24.7456666666667,2440
"25113","외동휴게소(울산)","화물차","18시","토",3.18333333333333,1067
"25114","외동휴게소(울산)","화물차","19시","수",26.9966666666667,2740
"25115","외동휴게소(울산)","화물차","19시","목",14.52,1366
"25116","외동휴게소(울산)","화물차","19시","토",0,446.5
"25117","외동휴게소(울산)","화물차","20시","수",2.56333333333333,687.5
"25118","외동휴게소(울산)","화물차","20시","목",27.625,2714
"25119","외동휴게소(울산)","화물차","20시","토",10.881,1651
"25120","외동휴게소(울산)","화물차","21시","수",12.0278333333333,1327
"25121","외동휴게소(울산)","화물차","21시","목",18.6678333333333,1781
"25122","외동휴게소(울산)","화물차","21시","토",0,446.5
"25123","외동휴게소(울산)","화물차","22시","수",31.7833333333333,3119
"25124","외동휴게소(울산)","화물차","22시","목",10.2916666666667,1006
"25125","외동휴게소(울산)","화물차","22시","토",8.52433333333333,1487
"25126","외동휴게소(울산)","화물차","23시","수",0.303333333333333,618
"25127","외동휴게소(울산)","화물차","23시","목",0,220
"25128","외동휴게소(울산)","화물차","23시","토",1.5445,991
"25129","외동휴게소(포항)","승용차","0시","수",10.9425,1516
"25130","외동휴게소(포항)","승용차","0시","목",6.91883333333333,707
"25131","외동휴게소(포항)","승용차","0시","토",4.1255,290
"25132","외동휴게소(포항)","승용차","1시","수",10.2633333333333,1379
"25133","외동휴게소(포항)","승용차","1시","목",52.4425,4303
"25134","외동휴게소(포항)","승용차","1시","토",6.95816666666667,526
"25135","외동휴게소(포항)","승용차","2시","수",2.51333333333333,439
"25136","외동휴게소(포항)","승용차","2시","목",9.31033333333333,1032
"25137","외동휴게소(포항)","승용차","2시","토",28.7411666666667,4081
"25138","외동휴게소(포항)","승용차","3시","수",13.3643333333333,2004
"25139","외동휴게소(포항)","승용차","3시","목",0,112
"25140","외동휴게소(포항)","승용차","3시","토",2.55783333333333,194
"25141","외동휴게소(포항)","승용차","4시","수",3.48883333333333,503
"25142","외동휴게소(포항)","승용차","4시","목",7.12266666666667,722
"25143","외동휴게소(포항)","승용차","4시","토",8.45,711
"25144","외동휴게소(포항)","승용차","5시","수",0,169.5
"25145","외동휴게소(포항)","승용차","5시","목",6.7175,686
"25146","외동휴게소(포항)","승용차","5시","토",4.68,330
"25147","외동휴게소(포항)","승용차","6시","수",8.44,1076
"25148","외동휴게소(포항)","승용차","6시","목",2.64,327
"25149","외동휴게소(포항)","승용차","6시","토",16.7505,2665
"25150","외동휴게소(포항)","승용차","7시","수",11.1751666666667,1557
"25151","외동휴게소(포항)","승용차","7시","목",14.9153333333333,2296
"25152","외동휴게소(포항)","승용차","7시","토",14.9135,2126
"25153","외동휴게소(포항)","승용차","8시","수",16.1008333333333,2638
"25154","외동휴게소(포항)","승용차","8시","목",14.9613333333333,2303
"25155","외동휴게소(포항)","승용차","8시","토",13.2968333333333,1663
"25156","외동휴게소(포항)","승용차","9시","수",12.867,1896
"25157","외동휴게소(포항)","승용차","9시","목",13.243,1867
"25158","외동휴게소(포항)","승용차","9시","토",16.2358333333333,2530
"25159","외동휴게소(포항)","승용차","10시","수",14.569,2274
"25160","외동휴게소(포항)","승용차","10시","목",14.122,2085
"25161","외동휴게소(포항)","승용차","10시","토",15.1721666666667,2200.5
"25162","외동휴게소(포항)","승용차","11시","수",15.4013333333333,2471
"25163","외동휴게소(포항)","승용차","11시","목",14.5743333333333,2219
"25164","외동휴게소(포항)","승용차","11시","토",13.6403333333333,1750
"25165","외동휴게소(포항)","승용차","12시","수",15.4333333333333,2477
"25166","외동휴게소(포항)","승용차","12시","목",18.8425,3166
"25167","외동휴게소(포항)","승용차","12시","토",14.8253333333333,2109
"25168","외동휴게소(포항)","승용차","13시","수",19.2156666666667,3251
"25169","외동휴게소(포항)","승용차","13시","목",16.3488333333333,2659
"25170","외동휴게소(포항)","승용차","13시","토",17.4575,2853
"25171","외동휴게소(포항)","승용차","14시","수",19.8773333333333,3349
"25172","외동휴게소(포항)","승용차","14시","목",14.5891666666667,2220
"25173","외동휴게소(포항)","승용차","14시","토",14.913,2124.5
"25174","외동휴게소(포항)","승용차","15시","수",14.4665,2249
"25175","외동휴게소(포항)","승용차","15시","목",13.6181666666667,1961
"25176","외동휴게소(포항)","승용차","15시","토",14.5671666666667,2024
"25177","외동휴게소(포항)","승용차","16시","수",8.27383333333333,1039
"25178","외동휴게소(포항)","승용차","16시","목",14.2271666666667,2117
"25179","외동휴게소(포항)","승용차","16시","토",12.3908333333333,1433
"25180","외동휴게소(포항)","승용차","17시","수",14.3971666666667,2236
"25181","외동휴게소(포항)","승용차","17시","목",13.8526666666667,2027
"25182","외동휴게소(포항)","승용차","17시","토",12.0948333333333,1365
"25183","외동휴게소(포항)","승용차","18시","수",12.475,1815
"25184","외동휴게소(포항)","승용차","18시","목",10.5755,1254
"25185","외동휴게소(포항)","승용차","18시","토",9.39333333333333,845
"25186","외동휴게소(포항)","승용차","19시","수",12.1561666666667,1729
"25187","외동휴게소(포항)","승용차","19시","목",9.8155,1112
"25188","외동휴게소(포항)","승용차","19시","토",10.0665,954
"25189","외동휴게소(포항)","승용차","20시","수",14.1461666666667,2178
"25190","외동휴게소(포항)","승용차","20시","목",13.7971666666667,2010
"25191","외동휴게소(포항)","승용차","20시","토",12.848,1543
"25192","외동휴게소(포항)","승용차","21시","수",11.2313333333333,1567
"25193","외동휴게소(포항)","승용차","21시","목",9.60866666666667,1070
"25194","외동휴게소(포항)","승용차","21시","토",6.44733333333333,473
"25195","외동휴게소(포항)","승용차","22시","수",11.3151666666667,1579
"25196","외동휴게소(포항)","승용차","22시","목",9.33733333333333,1035
"25197","외동휴게소(포항)","승용차","22시","토",7.99666666666667,644
"25198","외동휴게소(포항)","승용차","23시","수",3.75383333333333,529
"25199","외동휴게소(포항)","승용차","23시","목",4.25633333333333,450
"25200","외동휴게소(포항)","승용차","23시","토",7.29166666666667,564
"25201","외동휴게소(포항)","버스","0시","수",0,808
"25202","외동휴게소(포항)","버스","0시","목",0,663.5
"25203","외동휴게소(포항)","버스","0시","토",0,739.5
"25204","외동휴게소(포항)","버스","1시","수",0,808
"25205","외동휴게소(포항)","버스","1시","목",0,663.5
"25206","외동휴게소(포항)","버스","1시","토",15.2061666666667,3055
"25207","외동휴게소(포항)","버스","2시","수",40.6563333333333,4028
"25208","외동휴게소(포항)","버스","2시","목",18.4273333333333,3037
"25209","외동휴게소(포항)","버스","2시","토",0,739.5
"25210","외동휴게소(포항)","버스","3시","수",0,808
"25211","외동휴게소(포항)","버스","3시","목",2.26233333333333,1475
"25212","외동휴게소(포항)","버스","3시","토",12.248,2631
"25213","외동휴게소(포항)","버스","4시","수",16.7956666666667,3067
"25214","외동휴게소(포항)","버스","4시","목",8.55366666666667,1985
"25215","외동휴게소(포항)","버스","4시","토",0,739.5
"25216","외동휴게소(포항)","버스","5시","수",0,808
"25217","외동휴게소(포항)","버스","5시","목",0,663.5
"25218","외동휴게소(포항)","버스","5시","토",0,739.5
"25219","외동휴게소(포항)","버스","6시","수",27.8073333333333,3705
"25220","외동휴게소(포항)","버스","6시","목",3.5945,1557
"25221","외동휴게소(포항)","버스","6시","토",0,739.5
"25222","외동휴게소(포항)","버스","7시","수",0,808
"25223","외동휴게소(포항)","버스","7시","목",0,663.5
"25224","외동휴게소(포항)","버스","7시","토",0,739.5
"25225","외동휴게소(포항)","버스","8시","수",0,808
"25226","외동휴게소(포항)","버스","8시","목",0,663.5
"25227","외동휴게소(포항)","버스","8시","토",14.039,2905
"25228","외동휴게소(포항)","버스","9시","수",10.17,2389
"25229","외동휴게소(포항)","버스","9시","목",6.92833333333333,1845
"25230","외동휴게소(포항)","버스","9시","토",8.5115,2112
"25231","외동휴게소(포항)","버스","10시","수",1.39333333333333,1718
"25232","외동휴게소(포항)","버스","10시","목",6.29,1775.5
"25233","외동휴게소(포항)","버스","10시","토",18.1091666666667,3363
"25234","외동휴게소(포항)","버스","11시","수",51.3016666666667,4153
"25235","외동휴게소(포항)","버스","11시","목",9.81,2132
"25236","외동휴게소(포항)","버스","11시","토",3.42066666666667,1669
"25237","외동휴게소(포항)","버스","12시","수",0,808
"25238","외동휴게소(포항)","버스","12시","목",21.9966666666667,3276
"25239","외동휴게소(포항)","버스","12시","토",0,739.5
"25240","외동휴게소(포항)","버스","13시","수",4.85333333333333,1938
"25241","외동휴게소(포항)","버스","13시","목",65.1988333333333,4246
"25242","외동휴게소(포항)","버스","13시","토",0,739.5
"25243","외동휴게소(포항)","버스","14시","수",60.1721666666667,4222
"25244","외동휴게소(포항)","버스","14시","목",0,663.5
"25245","외동휴게소(포항)","버스","14시","토",13.5448333333333,2830
"25246","외동휴게소(포항)","버스","15시","수",9.65333333333333,2339.5
"25247","외동휴게소(포항)","버스","15시","목",31.825,3712
"25248","외동휴게소(포항)","버스","15시","토",14.6076666666667,2982
"25249","외동휴게소(포항)","버스","16시","수",21.6966666666667,3427
"25250","외동휴게소(포항)","버스","16시","목",9.03916666666667,2033
"25251","외동휴게소(포항)","버스","16시","토",0,739.5
"25252","외동휴게소(포항)","버스","17시","수",0,808
"25253","외동휴게소(포항)","버스","17시","목",0,663.5
"25254","외동휴게소(포항)","버스","17시","토",10.8203333333333,2441
"25255","외동휴게소(포항)","버스","18시","수",0,808
"25256","외동휴게소(포항)","버스","18시","목",0,663.5
"25257","외동휴게소(포항)","버스","18시","토",9.72066666666667,2265
"25258","외동휴게소(포항)","버스","19시","수",23.6701666666667,3538
"25259","외동휴게소(포항)","버스","19시","목",108.368833333333,4384
"25260","외동휴게소(포항)","버스","19시","토",0,739.5
"25261","외동휴게소(포항)","버스","20시","수",40.9636666666667,4036
"25262","외동휴게소(포항)","버스","20시","목",63.4883333333333,4241
"25263","외동휴게소(포항)","버스","20시","토",0,739.5
"25264","외동휴게소(포항)","버스","21시","수",3.084,1802
"25265","외동휴게소(포항)","버스","21시","목",0,663.5
"25266","외동휴게소(포항)","버스","21시","토",0,739.5
"25267","외동휴게소(포항)","버스","22시","수",0,808
"25268","외동휴게소(포항)","버스","22시","목",0,663.5
"25269","외동휴게소(포항)","버스","22시","토",0,739.5
"25270","외동휴게소(포항)","버스","23시","수",0,808
"25271","외동휴게소(포항)","버스","23시","목",0,663.5
"25272","외동휴게소(포항)","버스","23시","토",0,739.5
"25273","외동휴게소(포항)","화물차","0시","수",0,301
"25274","외동휴게소(포항)","화물차","0시","목",0,220
"25275","외동휴게소(포항)","화물차","0시","토",0,446.5
"25276","외동휴게소(포항)","화물차","1시","수",214.122666666667,4457
"25277","외동휴게소(포항)","화물차","1시","목",140.314666666667,4408
"25278","외동휴게소(포항)","화물차","1시","토",0,446.5
"25279","외동휴게소(포항)","화물차","2시","수",0,301
"25280","외동휴게소(포항)","화물차","2시","목",0,220
"25281","외동휴게소(포항)","화물차","2시","토",102.392,4281
"25282","외동휴게소(포항)","화물차","3시","수",8.0765,1034
"25283","외동휴게소(포항)","화물차","3시","목",8.93666666666667,906
"25284","외동휴게소(포항)","화물차","3시","토",0,446.5
"25285","외동휴게소(포항)","화물차","4시","수",83.0716666666667,4253
"25286","외동휴게소(포항)","화물차","4시","목",79.97,4226
"25287","외동휴게소(포항)","화물차","4시","토",58.4238333333333,3953
"25288","외동휴게소(포항)","화물차","5시","수",29.67,2961
"25289","외동휴게소(포항)","화물차","5시","목",16.5108333333333,1574
"25290","외동휴게소(포항)","화물차","5시","토",0,446.5
"25291","외동휴게소(포항)","화물차","6시","수",10.6661666666667,1198
"25292","외동휴게소(포항)","화물차","6시","목",15.067,1428
"25293","외동휴게소(포항)","화물차","6시","토",18.2933333333333,2267
"25294","외동휴게소(포항)","화물차","7시","수",11.6026666666667,1282
"25295","외동휴게소(포항)","화물차","7시","목",16.0321666666667,1522
"25296","외동휴게소(포항)","화물차","7시","토",13.075,1825
"25297","외동휴게소(포항)","화물차","8시","수",13.4491666666667,1446
"25298","외동휴게소(포항)","화물차","8시","목",18.3121666666667,1743
"25299","외동휴게소(포항)","화물차","8시","토",11.8188333333333,1730
"25300","외동휴게소(포항)","화물차","9시","수",14.5286666666667,1554
"25301","외동휴게소(포항)","화물차","9시","목",25.8626666666667,2547
"25302","외동휴게소(포항)","화물차","9시","토",23.4248333333333,2717
"25303","외동휴게소(포항)","화물차","10시","수",28.7053333333333,2879
"25304","외동휴게소(포항)","화물차","10시","목",22.112,2146
"25305","외동휴게소(포항)","화물차","10시","토",16.28,2088
"25306","외동휴게소(포항)","화물차","11시","수",30.9573333333333,3062
"25307","외동휴게소(포항)","화물차","11시","목",39.5133333333333,3542
"25308","외동휴게소(포항)","화물차","11시","토",20.3883333333333,2458
"25309","외동휴게소(포항)","화물차","12시","수",34.171,3274
"25310","외동휴게소(포항)","화물차","12시","목",33.5021666666667,3175
"25311","외동휴게소(포항)","화물차","12시","토",15.8288333333333,2053
"25312","외동휴게소(포항)","화물차","13시","수",18.9348333333333,1991
"25313","외동휴게소(포항)","화물차","13시","목",24.5331666666667,2419
"25314","외동휴게소(포항)","화물차","13시","토",22.9993333333333,2680
"25315","외동휴게소(포항)","화물차","14시","수",10.1938333333333,1171
"25316","외동휴게소(포항)","화물차","14시","목",34.0638333333333,3212
"25317","외동휴게소(포항)","화물차","14시","토",16.2925,2090
"25318","외동휴게소(포항)","화물차","15시","수",30.0633333333333,2999
"25319","외동휴게소(포항)","화물차","15시","목",43.7483333333333,3710
"25320","외동휴게소(포항)","화물차","15시","토",35.0566666666667,3399
"25321","외동휴게소(포항)","화물차","16시","수",29.6481666666667,2959
"25322","외동휴게소(포항)","화물차","16시","목",52.2373333333333,3920
"25323","외동휴게소(포항)","화물차","16시","토",17.815,2218
"25324","외동휴게소(포항)","화물차","17시","수",4.53666666666667,788
"25325","외동휴게소(포항)","화물차","17시","목",10.0413333333333,990
"25326","외동휴게소(포항)","화물차","17시","토",0,446.5
"25327","외동휴게소(포항)","화물차","18시","수",19.5926666666667,2047.5
"25328","외동휴게소(포항)","화물차","18시","목",17.7586666666667,1700
"25329","외동휴게소(포항)","화물차","18시","토",0,446.5
"25330","외동휴게소(포항)","화물차","19시","수",17.28,1843
"25331","외동휴게소(포항)","화물차","19시","목",21.5406666666667,2083
"25332","외동휴게소(포항)","화물차","19시","토",0.63,939
"25333","외동휴게소(포항)","화물차","20시","수",17.3,1844
"25334","외동휴게소(포항)","화물차","20시","목",18.2833333333333,1740
"25335","외동휴게소(포항)","화물차","20시","토",0,446.5
"25336","외동휴게소(포항)","화물차","21시","수",0,301
"25337","외동휴게소(포항)","화물차","21시","목",78.0575,4212
"25338","외동휴게소(포항)","화물차","21시","토",0,446.5
"25339","외동휴게소(포항)","화물차","22시","수",16.7666666666667,1784
"25340","외동휴게소(포항)","화물차","22시","목",8.45166666666667,874
"25341","외동휴게소(포항)","화물차","22시","토",0,446.5
"25342","외동휴게소(포항)","화물차","23시","수",5.89666666666667,878
"25343","외동휴게소(포항)","화물차","23시","목",0,220
"25344","외동휴게소(포항)","화물차","23시","토",0,446.5
"25345","용인휴게소(강릉)","승용차","0시","수",9.00716666666667,1164
"25346","용인휴게소(강릉)","승용차","0시","목",8.89816666666667,966
"25347","용인휴게소(강릉)","승용차","0시","토",11.4046666666667,1210
"25348","용인휴게소(강릉)","승용차","1시","수",14.1423333333333,2177
"25349","용인휴게소(강릉)","승용차","1시","목",13.0226666666667,1810
