휴게소명    ,차종,시간대,DSRC전체교통량,DSRC휴게소교통량,휴게소이용비율,링크통행량,휴게소통행량,평균체류시간
홍성휴게소(무안),3,22,45,5,11,100.3,11,2611.56
홍성휴게소(무안),3,23,31,2,6,23.18,1,938.6
홍성휴게소(무안),3,24,16,0,0,8.85,0,0
영천휴게소(포항),1,1,23,0,0,54.04,0,0
영천휴게소(포항),1,2,26,7,27,48.31,13,2473.63
영천휴게소(포항),1,3,13,3,23,29.01,7,449.47
영천휴게소(포항),1,4,8,1,13,25.01,3,3454.8
영천휴게소(포항),1,5,13,3,23,31.13,7,1829.27
영천휴게소(포항),1,6,36,5,14,92.65,13,687.4
영천휴게소(포항),1,7,95,18,19,309.09,59,899.32
영천휴게소(포항),1,8,143,37,26,431.65,112,794.04
영천휴게소(포항),1,9,208,51,25,533.54,131,1054.95
영천휴게소(포항),1,10,237,41,17,617.95,107,728.98
영천휴게소(포항),1,11,259,66,25,735.67,187,942.02
영천휴게소(포항),1,12,300,84,28,746.79,209,1411.24
영천휴게소(포항),1,13,257,60,23,630.89,147,1060.59
영천휴게소(포항),1,14,198,48,24,558.66,135,980.86
영천휴게소(포항),1,15,192,41,21,534.23,114,1091.36
영천휴게소(포항),1,16,214,34,16,568.1,90,902.41
영천휴게소(포항),1,17,218,35,16,531.7,85,889.55
영천휴게소(포항),1,18,210,42,20,572.22,114,774.45
영천휴게소(포항),1,19,197,34,17,499.28,86,953.11
영천휴게소(포항),1,20,135,12,9,402.45,36,625.17
영천휴게소(포항),1,21,124,14,11,268.66,30,521.91
영천휴게소(포항),1,22,98,13,13,243.58,32,584.95
영천휴게소(포항),1,23,107,17,16,246.25,39,642.44
영천휴게소(포항),1,24,52,7,13,157.31,21,642.06
영천휴게소(포항),2,1,3,0,0,3.69,0,0
영천휴게소(포항),2,2,4,1,25,2.69,1,1403.17
영천휴게소(포항),2,3,1,1,100,0,0,7063.75
영천휴게소(포항),2,4,1,1,100,0,0,4108.92
영천휴게소(포항),2,5,3,1,33,6.11,2,2715.83
영천휴게소(포항),2,6,2,0,0,6.29,0,0
영천휴게소(포항),2,7,7,1,14,14.12,2,2029.26
영천휴게소(포항),2,8,14,0,0,32.21,0,0
영천휴게소(포항),2,9,11,0,0,30.6,0,0
영천휴게소(포항),2,10,13,2,15,27.27,4,651.2
영천휴게소(포항),2,11,15,1,7,43.91,3,1015.8
영천휴게소(포항),2,12,12,3,25,22.52,6,1995.73
영천휴게소(포항),2,13,13,5,38,20.24,8,1344.72
영천휴게소(포항),2,14,17,2,12,41.43,5,112.7
영천휴게소(포항),2,15,14,0,0,27.03,0,0
영천휴게소(포항),2,16,8,1,13,19.21,2,1451.2
영천휴게소(포항),2,17,14,1,7,29.7,2,1166.2
영천휴게소(포항),2,18,10,0,0,19.27,0,0
영천휴게소(포항),2,19,13,1,8,22.38,2,470.6
영천휴게소(포항),2,20,9,0,0,17.98,0,0
영천휴게소(포항),2,21,5,0,0,11.51,0,0
영천휴게소(포항),2,22,9,1,11,18.74,2,2695.03
영천휴게소(포항),2,23,5,1,20,5.43,1,630.69
영천휴게소(포항),2,24,3,0,0,3.56,0,0
영천휴게소(포항),3,1,11,0,0,3.47,0,0
영천휴게소(포항),3,2,12,1,8,5.39,0,11685
영천휴게소(포항),3,3,17,3,18,13.44,2,2837.47
영천휴게소(포항),3,4,20,1,5,22.25,1,1968.4
영천휴게소(포항),3,5,30,6,20,35.55,7,2841.27
영천휴게소(포항),3,6,67,14,21,70.2,15,1952.57
영천휴게소(포항),3,7,43,6,14,71.03,10,1502.47
영천휴게소(포항),3,8,70,6,9,76.1,7,1662.43
영천휴게소(포항),3,9,78,9,12,83.17,10,1566
영천휴게소(포항),3,10,87,10,11,109.84,13,658.06
영천휴게소(포항),3,11,64,11,17,92.71,16,733.78
영천휴게소(포항),3,12,69,13,19,79.4,15,1452.09
영천휴게소(포항),3,13,74,11,15,73.46,11,1649.05
영천휴게소(포항),3,14,71,5,7,70.84,5,1094.52
영천휴게소(포항),3,15,73,6,8,69.72,6,2306.6
영천휴게소(포항),3,16,84,8,10,86.92,8,811.58
영천휴게소(포항),3,17,55,7,13,54.2,7,2220.57
영천휴게소(포항),3,18,43,5,12,32.58,4,1810.6
영천휴게소(포항),3,19,44,7,16,30.53,5,1346.49
영천휴게소(포항),3,20,19,1,5,18.84,1,131.8
영천휴게소(포항),3,21,18,3,17,28.79,5,5527.47
영천휴게소(포항),3,22,14,1,7,17.97,1,2250.4
영천휴게소(포항),3,23,10,0,0,11.51,0,0
영천휴게소(포항),3,24,14,0,0,13.44,0,0
영천휴게소(대구),1,1,25,6,24,76,18,514.2
영천휴게소(대구),1,2,21,10,48,78.07,37,1697.94
영천휴게소(대구),1,3,10,5,50,42.59,21,619.48
영천휴게소(대구),1,4,13,3,23,29.77,7,1105.87
영천휴게소(대구),1,5,13,3,23,42.12,10,338.13
영천휴게소(대구),1,6,22,4,18,77.36,14,436.65
영천휴게소(대구),1,7,60,10,17,159.6,27,2244
영천휴게소(대구),1,8,119,14,12,398.35,47,645.14
영천휴게소(대구),1,9,167,25,15,512.05,77,953.25
영천휴게소(대구),1,10,199,31,16,647.85,101,765.94
영천휴게소(대구),1,11,191,39,20,632.32,129,731.46
영천휴게소(대구),1,12,197,39,20,575.31,114,1298.37
영천휴게소(대구),1,13,185,57,31,602.08,186,1295.6
영천휴게소(대구),1,14,253,78,31,727.67,224,1259.74
영천휴게소(대구),1,15,259,70,27,831.62,225,1424.21
영천휴게소(대구),1,16,314,80,25,918.27,234,894.67
영천휴게소(대구),1,17,341,101,30,1143.71,339,1050.73
영천휴게소(대구),1,18,327,74,23,1080.29,244,839.24
영천휴게소(대구),1,19,303,59,19,853.4,166,743.65
영천휴게소(대구),1,20,184,39,21,507.92,108,978.09
영천휴게소(대구),1,21,111,24,22,360.69,78,1014.11
영천휴게소(대구),1,22,103,21,20,333.59,68,839.66
영천휴게소(대구),1,23,83,15,18,238.46,43,875.81
영천휴게소(대구),1,24,58,9,16,92.9,14,270.78
영천휴게소(대구),2,1,1,0,0,2,0,0
영천휴게소(대구),2,2,2,0,0,2,0,0
영천휴게소(대구),2,3,2,0,0,5,0,0
영천휴게소(대구),2,4,3,0,0,4,0,0
영천휴게소(대구),2,5,2,0,0,5,0,0
영천휴게소(대구),2,6,4,0,0,9,0,0
영천휴게소(대구),2,7,5,0,0,9.61,0,0
영천휴게소(대구),2,8,16,1,6,46.63,3,100.2
영천휴게소(대구),2,9,18,0,0,26.34,0,0
영천휴게소(대구),2,10,16,1,6,49.19,3,310
영천휴게소(대구),2,11,17,1,6,33.88,2,5152.4
영천휴게소(대구),2,12,9,0,0,35.9,0,0
영천휴게소(대구),2,13,10,3,30,19.9,6,1872
영천휴게소(대구),2,14,13,1,8,28.09,2,2042.2
영천휴게소(대구),2,15,14,1,7,42.4,3,270.8
영천휴게소(대구),2,16,10,0,0,21.9,0,0
영천휴게소(대구),2,17,20,5,25,51.03,13,1418.24
영천휴게소(대구),2,18,19,3,16,43.03,7,921.93
영천휴게소(대구),2,19,9,1,11,24.55,3,541.6
영천휴게소(대구),2,20,13,3,23,27.53,6,1227.4
영천휴게소(대구),2,21,8,0,0,23.56,0,0
영천휴게소(대구),2,22,11,1,9,13.32,1,3454.54
영천휴게소(대구),2,23,3,0,0,6.16,0,0
영천휴게소(대구),2,24,0,0,0,0,0,0
영천휴게소(대구),3,1,21,6,29,25.22,7,2756.77
영천휴게소(대구),3,2,40,5,13,56.5,7,405.56
영천휴게소(대구),3,3,40,6,15,85.78,13,3422.33
영천휴게소(대구),3,4,38,8,21,53.5,11,1851.15
영천휴게소(대구),3,5,55,12,22,75.39,16,1775.17
영천휴게소(대구),3,6,56,8,14,101.53,15,1562.85
영천휴게소(대구),3,7,57,9,16,87.68,14,939.11
영천휴게소(대구),3,8,29,3,10,56.03,6,4325
영천휴게소(대구),3,9,42,7,17,87.93,15,3848.43
영천휴게소(대구),3,10,87,12,14,170.71,24,1921.35
영천휴게소(대구),3,11,103,15,15,161.69,24,1321.79
영천휴게소(대구),3,12,113,20,18,176.37,31,2488.49
영천휴게소(대구),3,13,74,17,23,142.31,33,1990.66
영천휴게소(대구),3,14,55,19,35,99.94,35,2158.79
영천휴게소(대구),3,15,53,10,19,139.53,26,2035.18
영천휴게소(대구),3,16,72,15,21,127.48,27,2850.67
영천휴게소(대구),3,17,69,12,17,130.02,23,2918.18
영천휴게소(대구),3,18,67,12,18,128.64,23,2643.08
영천휴게소(대구),3,19,54,22,41,100.22,41,3293.14
영천휴게소(대구),3,20,45,16,36,58.42,21,1991.23
영천휴게소(대구),3,21,57,11,19,110.52,21,1992.67
영천휴게소(대구),3,22,57,20,35,88.91,31,2129.82
영천휴게소(대구),3,23,36,9,25,110.12,28,1246.2
영천휴게소(대구),3,24,18,2,11,0,0,1295.1
청통휴게소,1,1,32,1,3,81.54,3,96.2
청통휴게소,1,2,14,2,14,75.86,11,184
청통휴게소,1,3,14,2,14,61.91,9,5998.6
청통휴게소,1,4,5,0,0,24.81,0,0
청통휴게소,1,5,8,1,13,40.89,5,289.4
청통휴게소,1,6,23,5,22,95.31,21,341.04
청통휴게소,1,7,37,6,16,178.35,29,573.07
청통휴게소,1,8,89,9,10,400.61,41,685.02
청통휴게소,1,9,138,18,13,572.03,75,802.21
청통휴게소,1,10,170,29,17,700.09,119,1427.56
청통휴게소,1,11,176,29,16,718.06,118,886.64
청통휴게소,1,12,180,37,21,614.99,126,1340.83
청통휴게소,1,13,188,41,22,683.11,149,1319.53
청통휴게소,1,14,236,47,20,882.36,176,1114.74
청통휴게소,1,15,246,44,18,933.68,167,1116.65
청통휴게소,1,16,294,51,17,1111.6,193,1213.28
청통휴게소,1,17,355,52,15,1319.59,193,595.37
청통휴게소,1,18,409,53,13,1506.42,195,1017.38
청통휴게소,1,19,333,34,10,1089.14,111,1331.22
청통휴게소,1,20,242,27,11,805.27,90,648
청통휴게소,1,21,137,13,9,461.93,44,551.22
청통휴게소,1,22,105,18,17,387.93,67,436.93
청통휴게소,1,23,88,9,10,327.43,33,1022.24
청통휴게소,1,24,58,9,16,146.11,23,638.11
청통휴게소,2,1,1,0,0,2,0,0
청통휴게소,2,2,1,0,0,2,0,0
청통휴게소,2,3,2,0,0,5,0,0
청통휴게소,2,4,0,0,0,1,0,0
청통휴게소,2,5,5,0,0,9,0,0
청통휴게소,2,6,1,1,100,7,7,722.64
청통휴게소,2,7,2,1,50,9,5,1689.87
청통휴게소,2,8,12,0,0,39.19,0,0
청통휴게소,2,9,12,0,0,46.38,0,0
청통휴게소,2,10,10,1,10,32.05,3,730.4
청통휴게소,2,11,18,0,0,54.89,0,0
청통휴게소,2,12,12,2,17,52.67,9,909.9
청통휴게소,2,13,6,1,17,21.7,4,4055.4
청통휴게소,2,14,13,1,8,34.79,3,238.78
청통휴게소,2,15,12,1,8,40.8,3,299.8
청통휴게소,2,16,9,3,33,30.53,10,3189.2
청통휴게소,2,17,20,3,15,59.22,9,628.73
청통휴게소,2,18,14,2,14,44.62,6,644.4
청통휴게소,2,19,10,2,20,26.27,5,1287
청통휴게소,2,20,8,0,0,28.53,0,0
청통휴게소,2,21,11,0,0,30.72,0,0
청통휴게소,2,22,8,0,0,19.4,0,0
청통휴게소,2,23,6,1,17,9.24,2,418.9
청통휴게소,2,24,0,0,0,0,0,0
청통휴게소,3,1,11,0,0,22.17,0,0
청통휴게소,3,2,7,1,14,56.5,8,131.29
청통휴게소,3,3,14,1,7,85.05,6,154.4
청통휴게소,3,4,10,0,0,39.05,0,0
청통휴게소,3,5,12,3,25,63.8,16,3099.2
청통휴게소,3,6,28,3,11,116.13,12,352.33
청통휴게소,3,7,36,8,22,115.1,26,1278.9
청통휴게소,3,8,34,3,9,88.22,8,1304.4
청통휴게소,3,9,24,3,13,88.17,11,493
청통휴게소,3,10,46,2,4,154.74,7,4003.7
청통휴게소,3,11,58,8,14,168.92,23,3108.38
청통휴게소,3,12,65,11,17,184.32,31,1887.55
청통휴게소,3,13,49,5,10,145.42,15,616.92
청통휴게소,3,14,39,6,15,96.98,15,1642.3
청통휴게소,3,15,46,2,4,130.8,6,2365.3
청통휴게소,3,16,53,10,19,163.06,31,1355.26
청통휴게소,3,17,47,7,15,134.32,20,1649.86
청통휴게소,3,18,44,6,14,148.07,20,1746.17
청통휴게소,3,19,38,9,24,119.57,28,1418.91
청통휴게소,3,20,25,2,8,80.02,6,1204
청통휴게소,3,21,19,2,11,112.85,12,978.7
청통휴게소,3,22,21,3,14,89.74,13,379.8
청통휴게소,3,23,17,1,6,115.44,7,258.4
청통휴게소,3,24,3,0,0,13.76,0,0
와촌휴게소,1,1,23,5,22,82.55,18,504.92
와촌휴게소,1,2,11,3,27,51.41,14,630.73
와촌휴게소,1,3,10,3,30,32.65,10,321.4
와촌휴게소,1,4,10,0,0,33.55,0,0
와촌휴게소,1,5,17,1,6,58.58,3,159.6
와촌휴게소,1,6,88,18,20,241.96,49,1381.78
와촌휴게소,1,7,254,21,8,786.23,65,789.55
와촌휴게소,1,8,446,47,11,1258.66,133,788.57
와촌휴게소,1,9,401,37,9,1198.82,111,538.78
와촌휴게소,1,10,386,64,17,1109.93,184,787.35
와촌휴게소,1,11,434,76,18,1270.31,222,864.92
와촌휴게소,1,12,420,68,16,1198.68,194,851.54
와촌휴게소,1,13,299,68,23,897.56,204,1423.84
와촌휴게소,1,14,242,52,21,847.03,182,980.57
와촌휴게소,1,15,261,56,21,821.42,176,778.86
와촌휴게소,1,16,258,63,24,868.33,212,704.26
와촌휴게소,1,17,247,63,26,754.96,193,661.19
와촌휴게소,1,18,244,48,20,829.81,163,685.07
와촌휴게소,1,19,193,24,12,650.62,81,716.84
와촌휴게소,1,20,149,27,18,497.24,90,1034.3
와촌휴게소,1,21,124,21,17,379.13,64,532.97
와촌휴게소,1,22,96,14,15,342.07,50,492.84
와촌휴게소,1,23,100,12,12,335.45,40,284.02
와촌휴게소,1,24,42,8,19,136.98,26,274.92
와촌휴게소,2,1,3,0,0,6.38,0,0
와촌휴게소,2,2,1,0,0,0,0,0
와촌휴게소,2,3,0,0,0,4,0,0
와촌휴게소,2,4,3,2,67,4.11,3,234.18
와촌휴게소,2,5,2,0,0,7,0,0
와촌휴게소,2,6,10,3,30,15.67,5,394.38
와촌휴게소,2,7,14,2,14,34.43,5,408.8
와촌휴게소,2,8,27,3,11,69.2,8,482.27
와촌휴게소,2,9,23,3,13,55.62,7,253
와촌휴게소,2,10,26,2,8,71.39,5,1436.6
와촌휴게소,2,11,19,6,32,61.63,19,2547
와촌휴게소,2,12,11,0,0,38.98,0,0
와촌휴게소,2,13,19,2,11,56.45,6,1989
와촌휴게소,2,14,22,2,9,49.43,4,1240.2
와촌휴게소,2,15,19,2,11,50.73,5,2959.4
와촌휴게소,2,16,13,3,23,34.13,8,2031.6
와촌휴게소,2,17,11,1,9,44,4,694.6
와촌휴게소,2,18,13,1,8,27.75,2,1212
와촌휴게소,2,19,9,0,0,24.6,0,0
와촌휴게소,2,20,6,0,0,16.69,0,0
와촌휴게소,2,21,7,0,0,19.29,0,0
와촌휴게소,2,22,5,0,0,13.16,0,0
와촌휴게소,2,23,5,0,0,6.7,0,0
와촌휴게소,2,24,0,0,0,0,0,0
와촌휴게소,3,1,8,0,0,10.47,0,0
와촌휴게소,3,2,8,2,25,16.73,4,97.15
와촌휴게소,3,3,12,4,33,23.52,8,5353.35
와촌휴게소,3,4,15,5,33,38.6,13,5372.12
와촌휴게소,3,5,27,7,26,67.31,17,2691.23
와촌휴게소,3,6,53,9,17,93.36,16,2293.11
와촌휴게소,3,7,70,13,19,141.83,26,550.55
와촌휴게소,3,8,70,12,17,122.47,21,936.82
와촌휴게소,3,9,63,11,17,129.79,23,564.6
와촌휴게소,3,10,75,7,9,168.92,16,697.29
와촌휴게소,3,11,71,5,7,137.55,10,1908.44
와촌휴게소,3,12,70,13,19,143.43,27,2430.17
와촌휴게소,3,13,52,9,17,117.97,20,1642.51
와촌휴게소,3,14,63,13,21,140.1,29,1588.75
와촌휴게소,3,15,60,9,15,143.02,21,735.67
와촌휴게소,3,16,61,9,15,120.24,18,3627.62
와촌휴게소,3,17,34,2,6,81.2,5,929.9
와촌휴게소,3,18,20,3,15,51.62,8,1144
와촌휴게소,3,19,17,2,12,47.93,6,3387.5
와촌휴게소,3,20,13,4,31,36.2,11,1753.3
와촌휴게소,3,21,12,3,25,35.52,9,2046.73
와촌휴게소,3,22,4,1,25,21.5,5,8.65
와촌휴게소,3,23,4,0,0,12.82,0,0
와촌휴게소,3,24,7,2,29,19.77,6,146.72
괴산휴게소(양평),1,1,52,8,15,16.4,3,730.05
괴산휴게소(양평),1,2,38,4,11,65.57,7,3726
괴산휴게소(양평),1,3,13,1,8,46.44,4,329
괴산휴게소(양평),1,4,11,0,0,28.36,0,0
괴산휴게소(양평),1,5,26,4,15,86.49,13,2293.35
괴산휴게소(양평),1,6,34,9,26,125.47,33,1143.76
괴산휴게소(양평),1,7,89,10,11,278.29,31,736.1
괴산휴게소(양평),1,8,121,19,16,391.18,61,1063.72
괴산휴게소(양평),1,9,185,24,13,517.76,67,1066.32
괴산휴게소(양평),1,10,208,36,17,611.14,106,714.11
괴산휴게소(양평),1,11,213,35,16,635.91,104,1185.17
괴산휴게소(양평),1,12,233,43,18,681.22,126,1087.68
괴산휴게소(양평),1,13,214,37,17,635.57,110,1463.59
괴산휴게소(양평),1,14,202,32,16,602.49,95,737.99
괴산휴게소(양평),1,15,290,42,14,847.27,123,1185.28
괴산휴게소(양평),1,16,249,4,2,730.98,12,1204.35
괴산휴게소(양평),1,17,228,14,6,717.58,44,599.94
괴산휴게소(양평),1,18,253,28,11,796.01,88,1022.37
괴산휴게소(양평),1,19,187,26,14,629.17,87,1287.68
괴산휴게소(양평),1,20,176,24,14,607.45,83,1194.16
괴산휴게소(양평),1,21,169,30,18,560.79,100,922.69
괴산휴게소(양평),1,22,122,18,15,460,68,736.27
괴산휴게소(양평),1,23,85,8,9,179.12,17,899.68
괴산휴게소(양평),1,24,63,2,3,9.72,0,187.4
괴산휴게소(양평),2,1,12,0,0,1,0,0
괴산휴게소(양평),2,2,25,2,8,17.33,1,13553
괴산휴게소(양평),2,3,16,1,6,24.41,2,7870
괴산휴게소(양평),2,4,14,2,14,24.19,3,3579.1
괴산휴게소(양평),2,5,13,3,23,25.12,6,351.93
괴산휴게소(양평),2,6,20,2,10,39.03,4,192.2
괴산휴게소(양평),2,7,31,3,10,53.8,5,355.4
괴산휴게소(양평),2,8,26,2,8,38.15,3,450.1
괴산휴게소(양평),2,9,21,4,19,52.42,10,520.35
괴산휴게소(양평),2,10,49,11,22,92.4,21,855.96
괴산휴게소(양평),2,11,54,8,15,116.88,17,1203.87
괴산휴게소(양평),2,12,39,9,23,77.81,18,1188.58
괴산휴게소(양평),2,13,37,4,11,59.74,6,815
괴산휴게소(양평),2,14,30,6,20,51.01,10,935.97
괴산휴게소(양평),2,15,18,4,22,38.67,9,680.1
괴산휴게소(양평),2,16,13,1,8,26.71,2,169.6
괴산휴게소(양평),2,17,9,1,11,24.13,3,54.4
괴산휴게소(양평),2,18,10,2,20,19.58,4,507.1
괴산휴게소(양평),2,19,21,2,10,40.61,4,618.1
괴산휴게소(양평),2,20,23,4,17,45.66,8,1027.4
괴산휴게소(양평),2,21,35,5,14,52.46,7,185.08
괴산휴게소(양평),2,22,27,2,7,32.72,2,193.2
괴산휴게소(양평),2,23,14,2,14,5.63,1,1263.1
괴산휴게소(양평),2,24,18,0,0,1,0,0
괴산휴게소(양평),3,1,145,6,4,2.52,0,4141.3
괴산휴게소(양평),3,2,142,5,4,46.9,2,3683.2
괴산휴게소(양평),3,3,131,6,5,112.38,5,3921.33
괴산휴게소(양평),3,4,114,7,6,129.68,8,4265.03
괴산휴게소(양평),3,5,138,8,6,166.7,10,2145.18
괴산휴게소(양평),3,6,156,8,5,155.32,8,883.15
괴산휴게소(양평),3,7,174,5,3,158.09,5,637.56
괴산휴게소(양평),3,8,157,4,3,198.06,5,420.75
괴산휴게소(양평),3,9,102,7,7,153.23,11,1419.49
괴산휴게소(양평),3,10,86,4,5,112.05,5,1289.6
괴산휴게소(양평),3,11,82,1,1,153.6,2,1692.8
괴산휴게소(양평),3,12,113,9,8,210.08,17,1625.44
괴산휴게소(양평),3,13,108,6,6,190.29,11,980.07
괴산휴게소(양평),3,14,106,4,4,151.46,6,398.7
괴산휴게소(양평),3,15,97,2,2,162.06,3,2086.6
괴산휴게소(양평),3,16,50,2,4,86.22,3,1783.8
괴산휴게소(양평),3,17,43,2,5,69.14,3,6309.5
괴산휴게소(양평),3,18,56,1,2,91.35,2,4052.4
괴산휴게소(양평),3,19,61,3,5,113.81,6,2211.2
괴산휴게소(양평),3,20,102,4,4,189.53,7,5431.9
괴산휴게소(양평),3,21,148,4,3,304.94,8,1054.75
괴산휴게소(양평),3,22,125,5,4,248.77,10,2572.64
괴산휴게소(양평),3,23,169,0,0,191.14,0,0
괴산휴게소(양평),3,24,142,2,1,60.19,1,1115
괴산휴게소(내서),1,1,33,6,18,8.98,2,197.4
괴산휴게소(내서),1,2,16,0,0,57.37,0,0
괴산휴게소(내서),1,3,12,2,17,89.54,15,418.6
괴산휴게소(내서),1,4,16,2,13,99.75,12,562.2
괴산휴게소(내서),1,5,23,1,4,94.9,4,49.8
괴산휴게소(내서),1,6,37,5,14,240.38,32,2000.44
괴산휴게소(내서),1,7,59,11,19,412.18,77,1639.04
괴산휴게소(내서),1,8,122,24,20,687.13,135,1825.76
괴산휴게소(내서),1,9,195,26,13,944.1,126,915.25
괴산휴게소(내서),1,10,212,36,17,873.39,148,1258.72
괴산휴게소(내서),1,11,237,29,12,864.03,106,812.68
괴산휴게소(내서),1,12,204,22,11,787.27,85,969.38
괴산휴게소(내서),1,13,234,46,20,841.38,165,1291.11
괴산휴게소(내서),1,14,241,22,9,911.96,83,914.72
괴산휴게소(내서),1,15,165,4,2,828.66,20,3043.35
괴산휴게소(내서),1,16,180,15,8,778.87,65,922.51
괴산휴게소(내서),1,17,207,22,11,792.12,84,1288.92
괴산휴게소(내서),1,18,214,32,15,786.11,118,983.06
괴산휴게소(내서),1,19,178,7,4,583.51,23,623.17
괴산휴게소(내서),1,20,133,6,5,567.16,26,859.1
괴산휴게소(내서),1,21,113,8,7,518.75,37,448.12
괴산휴게소(내서),1,22,100,11,11,342.55,38,431.58
괴산휴게소(내서),1,23,61,7,11,206.9,24,323.34
괴산휴게소(내서),1,24,54,5,9,59.23,5,529.6
괴산휴게소(내서),2,1,11,0,0,1.75,0,0
괴산휴게소(내서),2,2,12,1,8,22.36,2,656
괴산휴게소(내서),2,3,3,0,0,10.31,0,0
괴산휴게소(내서),2,4,7,1,14,17.79,3,1421.16
괴산휴게소(내서),2,5,8,1,13,11.85,1,10846.66
괴산휴게소(내서),2,6,10,2,20,38.39,8,6516.6
괴산휴게소(내서),2,7,4,0,0,29.19,0,0
괴산휴게소(내서),2,8,11,1,9,23.15,2,495.6
괴산휴게소(내서),2,9,15,4,27,62.82,17,620.1
괴산휴게소(내서),2,10,36,6,17,135.46,23,594.73
괴산휴게소(내서),2,11,37,5,14,132.9,18,375.16
괴산휴게소(내서),2,12,17,2,12,42.42,5,558.6
괴산휴게소(내서),2,13,27,3,11,79.13,9,162.67
괴산휴게소(내서),2,14,13,0,0,30.35,0,0
괴산휴게소(내서),2,15,13,0,0,37.67,0,0
괴산휴게소(내서),2,16,11,1,9,47.31,4,2736.8
괴산휴게소(내서),2,17,17,4,24,46.27,11,826.3
괴산휴게소(내서),2,18,33,4,12,71.77,9,1247.8
괴산휴게소(내서),2,19,34,1,3,70.01,2,1.2
괴산휴게소(내서),2,20,28,3,11,76.15,8,1194.53
괴산휴게소(내서),2,21,16,1,6,45.49,3,210.2
괴산휴게소(내서),2,22,27,1,4,56.56,2,75.6
괴산휴게소(내서),2,23,16,1,6,12.83,1,210.6
괴산휴게소(내서),2,24,14,1,7,8.43,1,608.6
괴산휴게소(내서),3,1,70,2,3,9.04,0,3739.4
괴산휴게소(내서),3,2,82,6,7,121.37,9,660.63
괴산휴게소(내서),3,3,51,3,6,152.77,9,3152.8
괴산휴게소(내서),3,4,51,2,4,152.09,6,1450.6
괴산휴게소(내서),3,5,24,3,13,76.03,10,3181.93
괴산휴게소(내서),3,6,35,2,6,105.75,6,4079.1
괴산휴게소(내서),3,7,33,1,3,97.63,3,504.6
괴산휴게소(내서),3,8,19,1,5,94.58,5,2910.2
괴산휴게소(내서),3,9,35,0,0,67.94,0,0
괴산휴게소(내서),3,10,38,3,8,106.97,8,1194.47
괴산휴게소(내서),3,11,64,3,5,145.09,7,1966.6
괴산휴게소(내서),3,12,68,4,6,157.62,9,1517.95
괴산휴게소(내서),3,13,67,8,12,165.56,20,1497.62
괴산휴게소(내서),3,14,76,3,4,167.56,7,1275.13
괴산휴게소(내서),3,15,57,2,4,149.06,5,4058.6
괴산휴게소(내서),3,16,50,4,8,115.31,9,2835.4
괴산휴게소(내서),3,17,62,3,5,161.92,8,1354.87
괴산휴게소(내서),3,18,99,4,4,198.4,8,2830.05
괴산휴게소(내서),3,19,85,7,8,202.08,17,2853.46
괴산휴게소(내서),3,20,75,4,5,165.78,9,3659.55
괴산휴게소(내서),3,21,82,5,6,165.11,10,745.76
괴산휴게소(내서),3,22,97,3,3,203.07,6,816.67
괴산휴게소(내서),3,23,97,3,3,143.31,4,1473.33
괴산휴게소(내서),3,24,88,3,3,40.77,1,734.93
문경휴게소(양평),1,1,53,11,21,23.66,5,694.78
문경휴게소(양평),1,2,26,3,12,68.32,8,305.47
문경휴게소(양평),1,3,13,2,15,38.66,6,2537.8
문경휴게소(양평),1,4,18,5,28,44.07,12,897.64
문경휴게소(양평),1,5,20,4,20,78.79,16,2381.95
문경휴게소(양평),1,6,43,11,26,169.39,43,1241.82
문경휴게소(양평),1,7,87,22,25,307.53,78,864.05
문경휴게소(양평),1,8,133,32,24,445.06,107,1319.38
문경휴게소(양평),1,9,175,48,27,578.99,159,1024.36
문경휴게소(양평),1,10,239,52,22,661.95,144,786.66
문경휴게소(양평),1,11,240,56,23,694.59,162,894.81
문경휴게소(양평),1,12,225,64,28,746.61,212,1554.18
문경휴게소(양평),1,13,204,55,27,607.18,164,1385.35
문경휴게소(양평),1,14,219,64,29,682.92,200,1358.02
문경휴게소(양평),1,15,287,67,23,915.38,214,1187.86
문경휴게소(양평),1,16,241,49,20,741.71,151,1057.37
문경휴게소(양평),1,17,236,55,23,778.79,181,899.85
문경휴게소(양평),1,18,228,42,18,704.11,130,971.57
문경휴게소(양평),1,19,178,39,22,614.21,135,1442
문경휴게소(양평),1,20,165,27,16,627.32,103,1078.88
문경휴게소(양평),1,21,140,22,16,494.35,78,1091.82
문경휴게소(양평),1,22,109,15,14,402.82,55,598.44
문경휴게소(양평),1,23,60,18,30,94.23,28,739.41
문경휴게소(양평),1,24,52,4,8,13.45,1,335.8
문경휴게소(양평),2,1,18,1,6,7.25,0,454.2
문경휴게소(양평),2,2,18,0,0,19.5,0,0
문경휴게소(양평),2,3,17,0,0,24.21,0,0
문경휴게소(양평),2,4,16,3,19,26.71,5,3294.27
문경휴게소(양평),2,5,16,1,6,33.74,2,235.8
문경휴게소(양평),2,6,25,7,28,43.47,12,2939
문경휴게소(양평),2,7,21,1,5,42.64,2,6.4
문경휴게소(양평),2,8,14,1,7,28.93,2,523.2
문경휴게소(양평),2,9,27,1,4,73.58,3,2249.6
문경휴게소(양평),2,10,57,9,16,113.29,18,1124.6
문경휴게소(양평),2,11,52,5,10,112.49,11,661.52
문경휴게소(양평),2,12,39,4,10,80.21,8,1624.45
문경휴게소(양평),2,13,41,7,17,65.74,11,1807.89
