휴게소명    ,차종,시간대,DSRC전체교통량,DSRC휴게소교통량,휴게소이용비율,링크통행량,휴게소통행량,평균체류시간
오창휴게소(통영),1,15,783,127,16,2022.88,328,817.44
오창휴게소(통영),1,16,833,150,18,2119.21,382,858.37
오창휴게소(통영),1,17,949,135,14,2417.15,344,665.52
오창휴게소(통영),1,18,1048,115,11,2546.35,279,807.45
오창휴게소(통영),1,19,962,100,10,2227.31,232,813.8
오창휴게소(통영),1,20,652,79,12,1683.69,204,776.56
오창휴게소(통영),1,21,524,53,10,1330.47,135,852.08
오창휴게소(통영),1,22,343,43,13,1012.09,127,738.79
오창휴게소(통영),1,23,218,24,11,712.65,78,700.99
오창휴게소(통영),1,24,140,14,10,413.86,41,545.36
오창휴게소(통영),2,1,9,1,11,13.38,1,184.2
오창휴게소(통영),2,2,19,0,0,24.26,0,0
오창휴게소(통영),2,3,9,0,0,13.77,0,0
오창휴게소(통영),2,4,10,2,20,14.84,3,5701.34
오창휴게소(통영),2,5,10,0,0,19.14,0,0
오창휴게소(통영),2,6,30,4,13,57.18,8,642.15
오창휴게소(통영),2,7,37,4,11,64.84,7,1156.4
오창휴게소(통영),2,8,70,4,6,146.81,8,1174.25
오창휴게소(통영),2,9,64,6,9,192.71,18,583.7
오창휴게소(통영),2,10,80,9,11,237.22,27,526.04
오창휴게소(통영),2,11,86,7,8,233.57,19,730.09
오창휴게소(통영),2,12,69,2,3,200.51,6,2190.9
오창휴게소(통영),2,13,64,5,8,176.71,14,3333.68
오창휴게소(통영),2,14,61,2,3,175.3,6,741.9
오창휴게소(통영),2,15,67,3,4,174.36,8,926.93
오창휴게소(통영),2,16,62,5,8,196.73,16,1153.08
오창휴게소(통영),2,17,57,2,4,175.08,6,447.8
오창휴게소(통영),2,18,80,5,6,234.71,15,858.68
오창휴게소(통영),2,19,66,4,6,205.61,12,488.45
오창휴게소(통영),2,20,60,3,5,167.46,8,1214.2
오창휴게소(통영),2,21,53,4,8,151.08,11,882.85
오창휴게소(통영),2,22,44,1,2,112.84,3,673.8
오창휴게소(통영),2,23,20,3,15,48.08,7,691.07
오창휴게소(통영),2,24,21,0,0,22.39,0,0
오창휴게소(통영),3,1,124,14,11,59.01,7,2269.36
오창휴게소(통영),3,2,85,7,8,128.51,11,924.71
오창휴게소(통영),3,3,76,6,8,144.39,11,461.2
오창휴게소(통영),3,4,59,4,7,113.39,8,1125.45
오창휴게소(통영),3,5,76,8,11,146.11,15,2711.5
오창휴게소(통영),3,6,113,15,13,208.62,28,1868.84
오창휴게소(통영),3,7,117,7,6,230.76,14,1215.8
오창휴게소(통영),3,8,112,9,8,261.59,21,1696.8
오창휴게소(통영),3,9,133,6,5,314.86,14,2815.1
오창휴게소(통영),3,10,186,9,5,389.12,19,770.91
오창휴게소(통영),3,11,251,8,3,476.86,15,470.35
오창휴게소(통영),3,12,208,14,7,450.47,30,1466.1
오창휴게소(통영),3,13,212,14,7,448.03,30,953.16
오창휴게소(통영),3,14,212,9,4,429.05,18,826.71
오창휴게소(통영),3,15,182,12,7,363.57,24,1513.55
오창휴게소(통영),3,16,211,14,7,413.27,27,1929.24
오창휴게소(통영),3,17,198,9,5,418.84,19,782.29
오창휴게소(통영),3,18,200,14,7,423.42,30,1438
오창휴게소(통영),3,19,174,8,5,355.69,16,2750.9
오창휴게소(통영),3,20,153,12,8,335.99,26,1113.02
오창휴게소(통영),3,21,157,10,6,369.06,24,1748.04
오창휴게소(통영),3,22,163,12,7,408.53,30,1154.53
오창휴게소(통영),3,23,165,10,6,549.03,33,1241.54
오창휴게소(통영),3,24,104,5,5,187.48,9,696.72
벌곡휴게소(논산),1,1,25,2,8,59.38,5,1146.6
벌곡휴게소(논산),1,2,20,4,20,48,10,340.45
벌곡휴게소(논산),1,3,25,2,8,65.01,5,5849.2
벌곡휴게소(논산),1,4,38,5,13,85.1,11,431.96
벌곡휴게소(논산),1,5,29,6,21,86.77,18,1539.97
벌곡휴게소(논산),1,6,85,7,8,195.89,16,609.57
벌곡휴게소(논산),1,7,223,25,11,580.75,65,706.08
벌곡휴게소(논산),1,8,547,65,12,1182.3,140,837.89
벌곡휴게소(논산),1,9,576,97,17,1347.3,227,723.82
벌곡휴게소(논산),1,10,599,120,20,1462.61,293,947.05
벌곡휴게소(논산),1,11,600,112,19,1467.23,274,948.89
벌곡휴게소(논산),1,12,491,91,19,1186.4,220,1094.3
벌곡휴게소(논산),1,13,423,92,22,1061.61,231,1413.47
벌곡휴게소(논산),1,14,402,76,19,982.61,186,1065.12
벌곡휴게소(논산),1,15,431,87,20,1073.45,217,944.12
벌곡휴게소(논산),1,16,456,86,19,1051.23,198,1001.75
벌곡휴게소(논산),1,17,516,109,21,1194.14,252,888.34
벌곡휴게소(논산),1,18,496,71,14,1174.77,168,810.5
벌곡휴게소(논산),1,19,360,66,18,869.82,159,945.49
벌곡휴게소(논산),1,20,307,64,21,726.97,152,868.88
벌곡휴게소(논산),1,21,277,43,16,657.22,102,570.74
벌곡휴게소(논산),1,22,208,28,13,523.05,70,805.21
벌곡휴게소(논산),1,23,102,8,8,268.55,21,571.38
벌곡휴게소(논산),1,24,78,8,10,118.6,12,429.63
벌곡휴게소(논산),2,1,17,0,0,6,0,0
벌곡휴게소(논산),2,2,8,0,0,11.74,0,0
벌곡휴게소(논산),2,3,3,0,0,9.57,0,0
벌곡휴게소(논산),2,4,9,0,0,14.44,0,0
벌곡휴게소(논산),2,5,12,0,0,17.75,0,0
벌곡휴게소(논산),2,6,24,2,8,44.32,4,199.1
벌곡휴게소(논산),2,7,31,8,26,64.94,17,855.05
벌곡휴게소(논산),2,8,42,4,10,102.77,10,737.15
벌곡휴게소(논산),2,9,47,9,19,102.22,20,912.44
벌곡휴게소(논산),2,10,46,10,22,116.55,25,909.24
벌곡휴게소(논산),2,11,55,9,16,120.62,20,773.36
벌곡휴게소(논산),2,12,45,4,9,112.84,10,1280.65
벌곡휴게소(논산),2,13,46,7,15,95.4,15,1354.4
벌곡휴게소(논산),2,14,29,4,14,93.81,13,1232.85
벌곡휴게소(논산),2,15,34,4,12,84.04,10,372.5
벌곡휴게소(논산),2,16,32,1,3,85.79,3,398
벌곡휴게소(논산),2,17,37,4,11,99.88,11,746.85
벌곡휴게소(논산),2,18,32,4,13,83.55,10,940.3
벌곡휴게소(논산),2,19,30,3,10,78.17,8,1245.87
벌곡휴게소(논산),2,20,37,4,11,87.99,10,297.4
벌곡휴게소(논산),2,21,20,2,10,50.42,5,534.9
벌곡휴게소(논산),2,22,16,2,13,37.86,5,372.9
벌곡휴게소(논산),2,23,10,0,0,20.3,0,0
벌곡휴게소(논산),2,24,10,0,0,5.61,0,0
벌곡휴게소(논산),3,1,61,7,11,45.45,5,683.37
벌곡휴게소(논산),3,2,66,2,3,80.62,2,236
벌곡휴게소(논산),3,3,62,7,11,103.29,12,3216.49
벌곡휴게소(논산),3,4,71,6,8,122.75,10,2168.07
벌곡휴게소(논산),3,5,102,9,9,172.8,15,1573.02
벌곡휴게소(논산),3,6,107,11,10,184.92,19,1107.25
벌곡휴게소(논산),3,7,120,17,14,216.92,31,955.67
벌곡휴게소(논산),3,8,96,12,13,163.59,20,2321.13
벌곡휴게소(논산),3,9,109,10,9,203.41,19,1290.84
벌곡휴게소(논산),3,10,99,10,10,199.58,20,1649.6
벌곡휴게소(논산),3,11,117,12,10,250.54,26,960.58
벌곡휴게소(논산),3,12,144,15,10,319.03,33,1338.51
벌곡휴게소(논산),3,13,144,32,22,304.05,68,1649.72
벌곡휴게소(논산),3,14,104,14,13,216.69,29,1213.79
벌곡휴게소(논산),3,15,129,18,14,243.28,34,1640.77
벌곡휴게소(논산),3,16,88,7,8,195,16,1076.63
벌곡휴게소(논산),3,17,94,13,14,191.32,26,541.29
벌곡휴게소(논산),3,18,93,23,25,212.14,52,1144.99
벌곡휴게소(논산),3,19,65,4,6,153.58,9,1290.7
벌곡휴게소(논산),3,20,87,12,14,216.83,30,1313.07
벌곡휴게소(논산),3,21,78,11,14,172.35,24,2112.45
벌곡휴게소(논산),3,22,52,7,13,113.12,15,1329.14
벌곡휴게소(논산),3,23,68,6,9,115.26,10,1105.2
벌곡휴게소(논산),3,24,47,2,4,17.97,1,498.8
여산휴게소(천안),1,1,131,35,27,95.45,26,1004.88
여산휴게소(천안),1,2,48,9,19,99.53,19,1704.98
여산휴게소(천안),1,3,32,6,19,52.65,10,1761.77
여산휴게소(천안),1,4,39,6,15,115.69,18,907
여산휴게소(천안),1,5,64,6,9,123.43,12,1409.7
여산휴게소(천안),1,6,106,17,16,272.74,44,605.34
여산휴게소(천안),1,7,228,33,14,475.33,69,829.81
여산휴게소(천안),1,8,360,58,16,750.03,121,1230.11
여산휴게소(천안),1,9,529,83,16,1201.98,189,763.87
여산휴게소(천안),1,10,646,83,13,1485.43,191,714.29
여산휴게소(천안),1,11,683,117,17,1554.35,266,1138.88
여산휴게소(천안),1,12,682,137,20,1536.4,309,1260.51
여산휴게소(천안),1,13,653,133,20,1460.09,297,1589.78
여산휴게소(천안),1,14,757,157,21,1613.29,335,1181.67
여산휴게소(천안),1,15,868,155,18,1918.97,343,1229.29
여산휴게소(천안),1,16,886,148,17,1923.84,321,1002.36
여산휴게소(천안),1,17,945,134,14,2062.35,292,953.87
여산휴게소(천안),1,18,962,152,16,2155.65,341,967.26
여산휴게소(천안),1,19,824,124,15,1761.11,265,1084.49
여산휴게소(천안),1,20,610,118,19,1303.42,252,1323.85
여산휴게소(천안),1,21,492,85,17,1050.46,181,1001.4
여산휴게소(천안),1,22,370,59,16,815.03,130,756.32
여산휴게소(천안),1,23,255,35,14,656.38,90,728.49
여산휴게소(천안),1,24,178,22,12,428.5,53,597.91
여산휴게소(천안),2,1,22,1,5,21.08,1,4415
여산휴게소(천안),2,2,21,0,0,43.72,0,0
여산휴게소(천안),2,3,20,1,5,35.3,2,397.8
여산휴게소(천안),2,4,24,0,0,34.79,0,0
여산휴게소(천안),2,5,37,4,11,65.8,7,906.6
여산휴게소(천안),2,6,35,0,0,72.29,0,0
여산휴게소(천안),2,7,53,3,6,75.23,4,3637.07
여산휴게소(천안),2,8,65,0,0,92.6,0,0
여산휴게소(천안),2,9,78,2,3,164.65,4,559.7
여산휴게소(천안),2,10,127,5,4,204.49,8,665.04
여산휴게소(천안),2,11,112,2,2,228.09,4,641.8
여산휴게소(천안),2,12,103,3,3,175.72,5,1536.27
여산휴게소(천안),2,13,88,3,3,159.39,5,1726.2
여산휴게소(천안),2,14,76,7,9,139.78,13,1039.94
여산휴게소(천안),2,15,76,1,1,117.46,2,2208.4
여산휴게소(천안),2,16,83,2,2,176.2,4,434.1
여산휴게소(천안),2,17,111,11,10,215.63,21,711.13
여산휴게소(천안),2,18,78,5,6,190.13,12,760.08
여산휴게소(천안),2,19,78,3,4,154.98,6,1338.27
여산휴게소(천안),2,20,71,0,0,132.05,0,0
여산휴게소(천안),2,21,63,0,0,102.79,0,0
여산휴게소(천안),2,22,48,3,6,99.41,6,3157.6
여산휴게소(천안),2,23,35,0,0,62.17,0,0
여산휴게소(천안),2,24,32,0,0,19.26,0,0
여산휴게소(천안),3,1,116,7,6,33.68,2,654.51
여산휴게소(천안),3,2,111,8,7,81.5,6,1339.25
여산휴게소(천안),3,3,162,10,6,182.53,11,1883.62
여산휴게소(천안),3,4,171,5,3,180.69,5,1303.56
여산휴게소(천안),3,5,231,13,6,268.14,15,778.95
여산휴게소(천안),3,6,221,8,4,262.53,10,2100.75
여산휴게소(천안),3,7,187,12,6,227.63,15,750.7
여산휴게소(천안),3,8,171,6,4,212.96,7,1778.53
여산휴게소(천안),3,9,138,5,4,185.05,7,2088.28
여산휴게소(천안),3,10,205,10,5,317.13,15,619.32
여산휴게소(천안),3,11,243,13,5,378.69,20,477.57
여산휴게소(천안),3,12,233,13,6,408.16,23,1315.85
여산휴게소(천안),3,13,240,10,4,407.19,17,1225.58
여산휴게소(천안),3,14,180,10,6,306.8,17,934.12
여산휴게소(천안),3,15,158,8,5,280.47,14,1064.85
여산휴게소(천안),3,16,179,5,3,303.06,8,1343.92
여산휴게소(천안),3,17,144,7,5,245.26,12,2200.11
여산휴게소(천안),3,18,137,8,6,230.53,13,1396.4
여산휴게소(천안),3,19,131,4,3,222.5,7,1045.1
여산휴게소(천안),3,20,127,12,9,224.06,21,2585.57
여산휴게소(천안),3,21,187,10,5,323.84,17,1421.82
여산휴게소(천안),3,22,246,12,5,430.54,21,1426.75
여산휴게소(천안),3,23,208,13,6,425.86,27,1139.37
여산휴게소(천안),3,24,154,1,1,306.72,2,306.4
여산휴게소(순천),1,1,103,25,24,187.8,46,854.86
여산휴게소(순천),1,2,64,9,14,139.87,20,1695.16
여산휴게소(순천),1,3,41,6,15,99.59,15,1911.93
여산휴게소(순천),1,4,48,12,25,125.99,31,890.73
여산휴게소(순천),1,5,43,8,19,116.42,22,1088.35
여산휴게소(순천),1,6,72,17,24,209.73,50,661.41
여산휴게소(순천),1,7,233,57,24,628.81,154,872.36
여산휴게소(순천),1,8,446,80,18,1040.52,187,1342.62
여산휴게소(순천),1,9,677,133,20,1528.65,300,1122.51
여산휴게소(순천),1,10,787,146,19,1862.76,346,1004.32
여산휴게소(순천),1,11,892,165,18,2120.17,392,967.95
여산휴게소(순천),1,12,787,143,18,1931.37,351,1103.13
여산휴게소(순천),1,13,680,140,21,1635.92,337,1438.36
여산휴게소(순천),1,14,722,121,17,1773.79,297,1378.5
여산휴게소(순천),1,15,695,148,21,1761.22,375,973.18
여산휴게소(순천),1,16,712,119,17,1835.46,307,934.69
여산휴게소(순천),1,17,813,118,15,1912.64,278,945.94
여산휴게소(순천),1,18,801,98,12,1914.97,234,861.65
여산휴게소(순천),1,19,651,89,14,1649.54,226,1245.2
여산휴게소(순천),1,20,524,83,16,1333.02,211,788.93
여산휴게소(순천),1,21,410,50,12,1107.21,135,1152.24
여산휴게소(순천),1,22,392,62,16,976.58,154,748.44
여산휴게소(순천),1,23,256,40,16,745.5,116,529.55
여산휴게소(순천),1,24,171,28,16,227.8,37,456.84
여산휴게소(순천),2,1,36,0,0,40,0,0
여산휴게소(순천),2,2,24,1,4,35.09,1,3440.8
여산휴게소(순천),2,3,18,1,6,38.09,2,621.8
여산휴게소(순천),2,4,15,4,27,24.46,7,4450.05
여산휴게소(순천),2,5,13,1,8,20.47,2,192.4
여산휴게소(순천),2,6,38,9,24,64.6,15,1656.98
여산휴게소(순천),2,7,49,8,16,87.11,14,1798.25
여산휴게소(순천),2,8,67,6,9,130.28,12,1047.37
여산휴게소(순천),2,9,79,5,6,155.02,10,613.32
여산휴게소(순천),2,10,103,10,10,256.92,25,1016.6
여산휴게소(순천),2,11,105,9,9,241.08,21,2145.29
여산휴게소(순천),2,12,98,3,3,233.49,7,2433.47
여산휴게소(순천),2,13,93,2,2,185.35,4,365
여산휴게소(순천),2,14,82,1,1,169.28,2,1341.8
여산휴게소(순천),2,15,92,6,7,190.6,12,956.3
여산휴게소(순천),2,16,87,3,3,197.52,7,689.13
여산휴게소(순천),2,17,75,8,11,166.29,18,766.88
여산휴게소(순천),2,18,98,4,4,186.89,8,2071.25
여산휴게소(순천),2,19,105,6,6,221.61,13,2287.4
여산휴게소(순천),2,20,89,4,4,192.41,9,563.55
여산휴게소(순천),2,21,70,3,4,137.76,6,661.27
여산휴게소(순천),2,22,75,4,5,166.29,9,510.3
여산휴게소(순천),2,23,41,1,2,70.41,2,44.6
여산휴게소(순천),2,24,33,3,9,23.63,2,981.27
여산휴게소(순천),3,1,104,11,11,100.75,11,5527.05
여산휴게소(순천),3,2,105,6,6,129.4,7,1420.67
여산휴게소(순천),3,3,109,16,15,167.74,25,3334.32
여산휴게소(순천),3,4,121,15,12,202.32,25,2240.49
여산휴게소(순천),3,5,137,13,9,251.39,24,2157.09
여산휴게소(순천),3,6,192,19,10,303.22,30,1744.83
여산휴게소(순천),3,7,169,19,11,297.27,33,1756.71
여산휴게소(순천),3,8,162,16,10,281.66,28,1108.84
여산휴게소(순천),3,9,167,15,9,293.9,26,982.8
여산휴게소(순천),3,10,186,8,4,352.72,15,916.48
여산휴게소(순천),3,11,206,17,8,357.09,29,1382.92
여산휴게소(순천),3,12,281,33,12,498.08,58,1640.44
여산휴게소(순천),3,13,278,28,10,514.29,52,2047.95
여산휴게소(순천),3,14,306,32,10,545.75,57,1331.6
여산휴게소(순천),3,15,293,24,8,482.83,40,931.68
여산휴게소(순천),3,16,237,21,9,394.17,35,1632.19
여산휴게소(순천),3,17,200,16,8,367.98,29,2775.04
여산휴게소(순천),3,18,231,18,8,396.61,31,1052.6
여산휴게소(순천),3,19,188,15,8,336.83,27,1454.59
여산휴게소(순천),3,20,143,19,13,292.18,39,3085.15
여산휴게소(순천),3,21,143,8,6,309.06,17,874.8
여산휴게소(순천),3,22,151,15,10,382.89,38,1720.92
여산휴게소(순천),3,23,136,11,8,243.85,20,845.96
여산휴게소(순천),3,24,104,9,9,53.33,5,628.13
옥천휴게소(서울),1,1,46,1,2,21.79,0,456.2
옥천휴게소(서울),1,2,34,1,3,65.25,2,284.4
옥천휴게소(서울),1,3,27,2,7,70.27,5,297
옥천휴게소(서울),1,4,17,1,6,37.54,2,232.6
옥천휴게소(서울),1,5,19,2,11,52.47,6,1567.3
옥천휴게소(서울),1,6,41,6,15,123.38,18,1315.33
옥천휴게소(서울),1,7,53,5,9,143.33,14,983.24
옥천휴게소(서울),1,8,121,18,15,303.5,45,1138.84
옥천휴게소(서울),1,9,202,26,13,538.63,69,880.18
옥천휴게소(서울),1,10,295,41,14,753.68,105,757.3
옥천휴게소(서울),1,11,340,50,15,807.65,119,774.41
옥천휴게소(서울),1,12,333,38,11,829.68,95,1194.19
옥천휴게소(서울),1,13,297,44,15,769.62,114,1677.98
옥천휴게소(서울),1,14,318,38,12,749.05,90,1206.47
옥천휴게소(서울),1,15,352,38,11,940.34,102,864.57
옥천휴게소(서울),1,16,367,40,11,917.61,100,887.68
옥천휴게소(서울),1,17,392,42,11,984.03,105,948.68
옥천휴게소(서울),1,18,430,37,9,1107.09,95,911.19
옥천휴게소(서울),1,19,354,34,10,914.08,88,576.34
옥천휴게소(서울),1,20,251,19,8,693.81,53,646.57
옥천휴게소(서울),1,21,207,20,10,585.33,57,866.65
옥천휴게소(서울),1,22,144,10,7,424.03,29,667.08
옥천휴게소(서울),1,23,125,12,10,332.14,32,444.9
옥천휴게소(서울),1,24,91,6,7,241.71,16,487.4
옥천휴게소(서울),2,1,13,0,0,0,0,0
옥천휴게소(서울),2,2,12,2,17,8.1,1,170.8
옥천휴게소(서울),2,3,18,0,0,18.11,0,0
옥천휴게소(서울),2,4,13,0,0,15.11,0,0
옥천휴게소(서울),2,5,9,1,11,12.34,1,6429.13
옥천휴게소(서울),2,6,19,2,11,30.58,3,619.2
옥천휴게소(서울),2,7,28,3,11,41.46,4,1401.4
옥천휴게소(서울),2,8,26,3,12,48.15,6,1257.27
옥천휴게소(서울),2,9,30,5,17,56.59,9,1311.28
옥천휴게소(서울),2,10,42,8,19,107.04,20,1128.17
옥천휴게소(서울),2,11,57,8,14,121.96,17,924.4
옥천휴게소(서울),2,12,53,10,19,111.37,21,1488.98
옥천휴게소(서울),2,13,49,13,27,108.99,29,1531.05
옥천휴게소(서울),2,14,44,5,11,93.7,11,1336.88
옥천휴게소(서울),2,15,43,10,23,101.1,24,1173.32
옥천휴게소(서울),2,16,41,4,10,86.33,8,1134.95
옥천휴게소(서울),2,17,30,4,13,77.97,10,981.2
옥천휴게소(서울),2,18,41,7,17,110.21,19,1430.71
옥천휴게소(서울),2,19,34,4,12,80.62,9,1476.5
옥천휴게소(서울),2,20,38,7,18,72.51,13,803.14
옥천휴게소(서울),2,21,29,2,7,59.49,4,1260.9
옥천휴게소(서울),2,22,16,2,13,31.28,4,890.3
옥천휴게소(서울),2,23,21,3,14,53.63,8,995.4
옥천휴게소(서울),2,24,19,3,16,18.13,3,379.4
옥천휴게소(서울),3,1,155,16,10,7.68,1,2143.69
옥천휴게소(서울),3,2,102,6,6,11.4,1,2979
옥천휴게소(서울),3,3,98,7,7,87.59,6,1849.49
옥천휴게소(서울),3,4,92,13,14,113.92,16,3746.97
옥천휴게소(서울),3,5,141,14,10,157,16,3121.79
옥천휴게소(서울),3,6,207,18,9,246.59,21,2156.02
옥천휴게소(서울),3,7,234,35,15,230.58,34,1599.23
옥천휴게소(서울),3,8,195,26,13,201.62,27,1344.09
옥천휴게소(서울),3,9,103,8,8,148.37,12,835.4
옥천휴게소(서울),3,10,75,13,17,125.21,22,2782.15
옥천휴게소(서울),3,11,110,15,14,190.78,26,2077.97
옥천휴게소(서울),3,12,150,15,10,426.61,43,1550.36
옥천휴게소(서울),3,13,168,28,17,302.5,50,1626.59
옥천휴게소(서울),3,14,197,19,10,342.95,33,1295.01
옥천휴게소(서울),3,15,162,12,7,290.72,22,1300.33
옥천휴게소(서울),3,16,110,9,8,198.41,16,2999.98
옥천휴게소(서울),3,17,129,16,12,244.39,30,1010.03
옥천휴게소(서울),3,18,158,18,11,265.06,30,2231.8
옥천휴게소(서울),3,19,145,15,10,245.77,25,1977.17
옥천휴게소(서울),3,20,152,23,15,307.9,47,1671.67
옥천휴게소(서울),3,21,195,17,9,316.28,28,1394.96
옥천휴게소(서울),3,22,197,15,8,372.33,28,1653.12
옥천휴게소(서울),3,23,229,24,10,401.88,42,521.82
옥천휴게소(서울),3,24,199,16,8,355.19,29,432.69
황간휴게소(서울),1,1,32,2,6,23.33,1,2668.7
황간휴게소(서울),1,2,31,0,0,72.27,0,0
황간휴게소(서울),1,3,27,6,22,68.34,15,629.2
황간휴게소(서울),1,4,13,0,0,38.93,0,0
황간휴게소(서울),1,5,18,3,17,56.89,9,795.8
황간휴게소(서울),1,6,39,5,13,114.19,15,189.08
황간휴게소(서울),1,7,81,7,9,200.05,17,744.63
황간휴게소(서울),1,8,112,6,5,278.2,15,1116
황간휴게소(서울),1,9,226,25,11,612.6,68,683.66
황간휴게소(서울),1,10,272,25,9,687.75,63,719.26
황간휴게소(서울),1,11,327,34,10,843.7,88,588.69
황간휴게소(서울),1,12,292,32,11,707.36,78,1047.67
황간휴게소(서울),1,13,263,27,10,693.01,71,1049.96
황간휴게소(서울),1,14,288,34,12,728.37,86,1309.21
황간휴게소(서울),1,15,295,32,11,777.2,84,1161.54
황간휴게소(서울),1,16,308,35,11,786.6,89,715.15
황간휴게소(서울),1,17,317,24,8,840.17,64,739.66
황간휴게소(서울),1,18,326,18,6,869.69,48,499.32
황간휴게소(서울),1,19,249,16,6,700.9,45,832.75
황간휴게소(서울),1,20,202,21,10,621.67,65,872.72
황간휴게소(서울),1,21,174,15,9,508.99,44,735.97
황간휴게소(서울),1,22,115,5,4,371.74,16,307.92
황간휴게소(서울),1,23,99,8,8,274.84,22,476.25
황간휴게소(서울),1,24,79,2,3,164.83,4,183.8
황간휴게소(서울),2,1,11,0,0,1.08,0,0
황간휴게소(서울),2,2,16,1,6,15.01,1,2498.2
황간휴게소(서울),2,3,13,3,23,14.44,3,4461.67
황간휴게소(서울),2,4,13,0,0,15.02,0,0
황간휴게소(서울),2,5,12,3,25,18.76,5,4194.53
황간휴게소(서울),2,6,23,3,13,36.91,5,1405.2
황간휴게소(서울),2,7,29,0,0,46.47,0,0
황간휴게소(서울),2,8,26,2,8,48.47,4,4422.1
황간휴게소(서울),2,9,27,2,7,60.97,5,656.6
황간휴게소(서울),2,10,56,10,18,126.26,23,1555.6
황간휴게소(서울),2,11,56,4,7,120.18,9,1111.05
황간휴게소(서울),2,12,52,4,8,112,9,1479.05
황간휴게소(서울),2,13,52,6,12,102.25,12,1548.53
황간휴게소(서울),2,14,46,3,7,96.13,6,579.87
황간휴게소(서울),2,15,40,2,5,79.61,4,798.1
황간휴게소(서울),2,16,33,3,9,72.55,7,1509.33
황간휴게소(서울),2,17,36,5,14,89.3,12,1215.4
황간휴게소(서울),2,18,37,2,5,97.19,5,1881.4
황간휴게소(서울),2,19,38,1,3,79.99,2,3265.4
황간휴게소(서울),2,20,36,2,6,59.38,3,2688.7
황간휴게소(서울),2,21,25,2,8,58.94,5,459.6
황간휴게소(서울),2,22,19,3,16,44.58,7,1322
황간휴게소(서울),2,23,16,1,6,20.22,1,402.6
황간휴게소(서울),2,24,20,0,0,13.94,0,0
황간휴게소(서울),3,1,131,9,7,5.76,0,2553.8
황간휴게소(서울),3,2,110,4,4,41.24,1,930.65
황간휴게소(서울),3,3,77,5,6,97.7,6,3117.84
황간휴게소(서울),3,4,102,6,6,119.58,7,1537
황간휴게소(서울),3,5,157,10,6,192.26,12,1198.46
황간휴게소(서울),3,6,221,8,4,256.73,9,821.92
황간휴게소(서울),3,7,235,12,5,272.8,14,1001.77
황간휴게소(서울),3,8,137,10,7,170.38,12,955.38
황간휴게소(서울),3,9,102,3,3,146.02,4,2585.47
황간휴게소(서울),3,10,75,9,12,134.18,16,2611.33
황간휴게소(서울),3,11,103,6,6,187.82,11,2446.1
황간휴게소(서울),3,12,154,14,9,447.38,41,1790.8
황간휴게소(서울),3,13,176,11,6,320.98,20,1393.18
황간휴게소(서울),3,14,190,10,5,333.94,18,1341.66
황간휴게소(서울),3,15,122,11,9,227.82,21,1631.05
황간휴게소(서울),3,16,117,5,4,210.84,9,2348.92
황간휴게소(서울),3,17,129,7,5,244.27,13,2389.09
황간휴게소(서울),3,18,146,11,8,231.56,17,1071.44
황간휴게소(서울),3,19,153,9,6,264.12,16,2993.47
황간휴게소(서울),3,20,182,18,10,369.4,37,2349.14
황간휴게소(서울),3,21,211,20,9,323.75,31,2309.93
황간휴게소(서울),3,22,235,22,9,465.61,44,1579.38
황간휴게소(서울),3,23,245,14,6,453.33,26,1436.59
황간휴게소(서울),3,24,211,12,6,232.67,13,618.65
황간휴게소(부산),1,1,27,2,7,10.39,1,3382.2
황간휴게소(부산),1,2,15,1,7,33.19,2,13991.8
황간휴게소(부산),1,3,19,0,0,51.03,0,0
황간휴게소(부산),1,4,9,1,11,30.8,3,734
황간휴게소(부산),1,5,9,0,0,28.13,0,0
황간휴게소(부산),1,6,28,0,0,86.66,0,0
황간휴게소(부산),1,7,71,3,4,210.71,9,841.2
황간휴게소(부산),1,8,147,11,7,388.01,29,1815.8
황간휴게소(부산),1,9,192,15,8,574.52,45,1632.59
황간휴게소(부산),1,10,257,26,10,753.32,76,1291.55
황간휴게소(부산),1,11,290,21,7,875.27,63,934.11
황간휴게소(부산),1,12,259,22,8,665.17,57,1625.55
황간휴게소(부산),1,13,216,25,12,645.18,75,1412
황간휴게소(부산),1,14,282,31,11,764.73,84,967.59
황간휴게소(부산),1,15,280,38,14,718.49,98,1440.46
황간휴게소(부산),1,16,319,36,11,836.31,94,1066.97
황간휴게소(부산),1,17,375,43,11,1011.51,116,1172.25
황간휴게소(부산),1,18,339,30,9,956.68,85,811.33
황간휴게소(부산),1,19,258,20,8,700.04,54,1080.07
황간휴게소(부산),1,20,228,14,6,640.54,39,890.6
황간휴게소(부산),1,21,154,14,9,446.62,41,579.86
황간휴게소(부산),1,22,109,9,8,305.86,25,585.29
황간휴게소(부산),1,23,72,10,14,160.98,22,864.46
황간휴게소(부산),1,24,43,1,2,32.25,1,718.4
황간휴게소(부산),2,1,11,4,36,6.64,2,538.4
황간휴게소(부산),2,2,13,0,0,8,0,0
황간휴게소(부산),2,3,12,1,8,20.12,2,11884.8
황간휴게소(부산),2,4,7,0,0,9.64,0,0
황간휴게소(부산),2,5,18,0,0,31.56,0,0
황간휴게소(부산),2,6,21,0,0,40.06,0,0
황간휴게소(부산),2,7,21,0,0,46.35,0,0
황간휴게소(부산),2,8,21,1,5,46.07,2,20.2
황간휴게소(부산),2,9,22,3,14,50.72,7,2016.73
