휴게소명    ,차종,시간대,DSRC전체교통량,DSRC휴게소교통량,휴게소이용비율,링크통행량,휴게소통행량,평균체류시간
덕유산휴게소(하남),3,5,12,3,25,17.19,4,4650.13
덕유산휴게소(하남),3,6,17,3,18,21.31,4,180.07
덕유산휴게소(하남),3,7,9,3,33,17.39,6,1785
덕유산휴게소(하남),3,8,11,3,27,17.68,5,538.33
덕유산휴게소(하남),3,9,18,3,17,29.42,5,720.6
덕유산휴게소(하남),3,10,16,2,13,28.11,4,7207
덕유산휴게소(하남),3,11,16,2,13,32.77,4,3404.6
덕유산휴게소(하남),3,12,20,3,15,34.42,5,1480.33
덕유산휴게소(하남),3,13,15,5,33,27.47,9,788.96
덕유산휴게소(하남),3,14,17,4,24,36.14,9,4222.94
덕유산휴게소(하남),3,15,7,1,14,21.97,3,702.6
덕유산휴게소(하남),3,16,21,5,24,35.33,8,1436.92
덕유산휴게소(하남),3,17,8,3,38,22.93,9,1007.6
덕유산휴게소(하남),3,18,13,1,8,16.76,1,1101.4
덕유산휴게소(하남),3,19,16,6,38,31.23,12,1497.37
덕유산휴게소(하남),3,20,14,2,14,16.87,2,2033.5
덕유산휴게소(하남),3,21,12,1,8,16.09,1,709.42
덕유산휴게소(하남),3,22,4,1,25,0,0,843.16
덕유산휴게소(하남),3,23,4,2,50,4,2,1220.38
덕유산휴게소(하남),3,24,1,0,0,0,0,0
덕유산휴게소(통영),1,1,121,32,26,12.13,3,738.23
덕유산휴게소(통영),1,2,66,9,14,48.58,7,769.8
덕유산휴게소(통영),1,3,62,18,29,145.57,42,998.82
덕유산휴게소(통영),1,4,56,10,18,128.18,23,622.54
덕유산휴게소(통영),1,5,59,15,25,153.61,39,1647.08
덕유산휴게소(통영),1,6,83,33,40,223.84,89,1202.21
덕유산휴게소(통영),1,7,136,39,29,324.31,93,1085.55
덕유산휴게소(통영),1,8,220,68,31,582.97,180,1440.13
덕유산휴게소(통영),1,9,325,107,33,823.17,271,1446.06
덕유산휴게소(통영),1,10,436,117,27,1026.79,276,1029.95
덕유산휴게소(통영),1,11,552,164,30,1298.41,386,1113
덕유산휴게소(통영),1,12,488,129,26,1089.01,288,1302.23
덕유산휴게소(통영),1,13,376,105,28,868.59,243,1179.9
덕유산휴게소(통영),1,14,357,97,27,862.18,234,937.21
덕유산휴게소(통영),1,15,419,104,25,1022.02,254,1239.91
덕유산휴게소(통영),1,16,457,129,28,1183.14,334,1011.43
덕유산휴게소(통영),1,17,385,99,26,950.16,244,925.01
덕유산휴게소(통영),1,18,321,63,20,834.43,164,853.44
덕유산휴게소(통영),1,19,277,70,25,733.86,185,837.98
덕유산휴게소(통영),1,20,235,54,23,594,136,1100
덕유산휴게소(통영),1,21,216,47,22,530.82,116,710.65
덕유산휴게소(통영),1,22,173,39,23,444.04,100,649.65
덕유산휴게소(통영),1,23,137,26,19,301.94,57,536.57
덕유산휴게소(통영),1,24,66,15,23,62.86,14,525.93
덕유산휴게소(통영),2,1,9,3,33,0,0,574.91
덕유산휴게소(통영),2,2,7,2,29,0,0,772.87
덕유산휴게소(통영),2,3,10,3,30,21.37,6,418.81
덕유산휴게소(통영),2,4,5,3,60,13.91,8,1130.35
덕유산휴게소(통영),2,5,1,0,0,1.58,0,0
덕유산휴게소(통영),2,6,5,0,0,9.27,0,0
덕유산휴게소(통영),2,7,9,2,22,16.11,4,641.8
덕유산휴게소(통영),2,8,9,3,33,20.85,7,783.16
덕유산휴게소(통영),2,9,25,9,36,75.99,27,1157.71
덕유산휴게소(통영),2,10,44,10,23,128.97,29,889.78
덕유산휴게소(통영),2,11,37,10,27,119.49,32,850.22
덕유산휴게소(통영),2,12,31,7,23,80.15,18,1211.23
덕유산휴게소(통영),2,13,26,2,8,62.11,5,928.1
덕유산휴게소(통영),2,14,24,4,17,61,10,813.95
덕유산휴게소(통영),2,15,18,2,11,43.1,5,771
덕유산휴게소(통영),2,16,28,1,4,62.16,2,853.8
덕유산휴게소(통영),2,17,26,2,8,60.94,5,887.9
덕유산휴게소(통영),2,18,24,4,17,64.04,11,1297.2
덕유산휴게소(통영),2,19,20,3,15,43.24,6,3365.73
덕유산휴게소(통영),2,20,30,6,20,72.04,14,995.27
덕유산휴게소(통영),2,21,25,5,20,62.28,12,927.68
덕유산휴게소(통영),2,22,19,2,11,43.36,5,1151.2
덕유산휴게소(통영),2,23,13,1,8,24.28,2,242.4
덕유산휴게소(통영),2,24,9,0,0,5.19,0,0
덕유산휴게소(통영),3,1,5,1,20,2,0,266.14
덕유산휴게소(통영),3,2,15,1,7,12.7,1,304.4
덕유산휴게소(통영),3,3,21,4,19,33.49,6,1946.4
덕유산휴게소(통영),3,4,40,14,35,50.92,18,3433
덕유산휴게소(통영),3,5,21,7,33,23.23,8,3486.51
덕유산휴게소(통영),3,6,43,14,33,61.42,20,1557.54
덕유산휴게소(통영),3,7,17,6,35,27.55,10,1945.67
덕유산휴게소(통영),3,8,14,1,7,26.53,2,24.2
덕유산휴게소(통영),3,9,26,2,8,45.89,4,768.1
덕유산휴게소(통영),3,10,45,11,24,76.81,19,1024.58
덕유산휴게소(통영),3,11,14,2,14,30.41,4,1372.6
덕유산휴게소(통영),3,12,21,4,19,36.66,7,2068.4
덕유산휴게소(통영),3,13,22,4,18,47.1,9,2569.6
덕유산휴게소(통영),3,14,20,4,20,36.74,7,1543.2
덕유산휴게소(통영),3,15,35,15,43,64.17,28,1982.57
덕유산휴게소(통영),3,16,31,11,35,87.27,31,942.93
덕유산휴게소(통영),3,17,17,4,24,41.46,10,401.4
덕유산휴게소(통영),3,18,14,0,0,19.76,0,0
덕유산휴게소(통영),3,19,5,2,40,11.06,4,364.05
덕유산휴게소(통영),3,20,7,2,29,15.31,4,1753.81
덕유산휴게소(통영),3,21,10,3,30,23.85,7,1928.27
덕유산휴게소(통영),3,22,4,1,25,9.15,2,1095.95
덕유산휴게소(통영),3,23,1,0,0,1.95,0,0
덕유산휴게소(통영),3,24,2,0,0,1,0,0
서산휴게소(서울),1,1,75,9,12,53.04,6,1446.09
서산휴게소(서울),1,2,50,3,6,80.15,5,1434.33
서산휴게소(서울),1,3,39,7,18,64.59,12,2703.06
서산휴게소(서울),1,4,47,10,21,99.6,21,1274.56
서산휴게소(서울),1,5,45,8,18,87.62,16,262.48
서산휴게소(서울),1,6,70,10,14,153.07,22,699.34
서산휴게소(서울),1,7,106,12,11,245.32,28,995.87
서산휴게소(서울),1,8,196,32,16,445.23,73,1313.15
서산휴게소(서울),1,9,264,43,16,594.63,97,873.64
서산휴게소(서울),1,10,401,74,18,891.11,164,990.57
서산휴게소(서울),1,11,520,91,18,1025.23,179,1382.08
서산휴게소(서울),1,12,555,89,16,1107.55,178,1053.48
서산휴게소(서울),1,13,525,92,18,1068.15,187,1320.88
서산휴게소(서울),1,14,530,90,17,1150.03,195,1235.82
서산휴게소(서울),1,15,732,117,16,1511.15,242,1094.26
서산휴게소(서울),1,16,861,161,19,1666.23,312,972.92
서산휴게소(서울),1,17,1054,191,18,2039.51,370,1180.41
서산휴게소(서울),1,18,982,189,19,1801.42,347,1260.22
서산휴게소(서울),1,19,694,138,20,1455.47,289,1315.09
서산휴게소(서울),1,20,621,115,19,1260.43,233,1359.65
서산휴게소(서울),1,21,581,96,17,1138.95,188,1016.64
서산휴게소(서울),1,22,499,69,14,1012.84,140,932.44
서산휴게소(서울),1,23,422,43,10,939.72,96,832.65
서산휴게소(서울),1,24,214,24,11,178.02,20,593.65
서산휴게소(서울),2,1,11,0,0,2,0,0
서산휴게소(서울),2,2,5,1,20,0,0,2017.48
서산휴게소(서울),2,3,2,0,0,2,0,0
서산휴게소(서울),2,4,3,0,0,7.1,0,0
서산휴게소(서울),2,5,3,0,0,7.69,0,0
서산휴게소(서울),2,6,7,0,0,13.34,0,0
서산휴게소(서울),2,7,15,2,13,24.71,3,1030.74
서산휴게소(서울),2,8,12,1,8,24.84,2,1301.2
서산휴게소(서울),2,9,16,4,25,47.93,12,922.7
서산휴게소(서울),2,10,18,1,6,34.64,2,899.8
서산휴게소(서울),2,11,20,4,20,47.77,10,919.3
서산휴게소(서울),2,12,27,1,4,58.83,2,716.4
서산휴게소(서울),2,13,15,0,0,28.22,0,0
서산휴게소(서울),2,14,9,1,11,23.88,3,5177.4
서산휴게소(서울),2,15,14,1,7,30.76,2,1514.4
서산휴게소(서울),2,16,14,4,29,42.48,12,873.1
서산휴게소(서울),2,17,24,4,17,66.43,11,540.55
서산휴게소(서울),2,18,27,12,44,81.01,36,421.42
서산휴게소(서울),2,19,16,0,0,44.64,0,0
서산휴게소(서울),2,20,13,3,23,38.2,9,1326.93
서산휴게소(서울),2,21,10,0,0,13.33,0,0
서산휴게소(서울),2,22,12,1,8,26.04,2,1757.6
서산휴게소(서울),2,23,10,1,10,26.89,3,551.48
서산휴게소(서울),2,24,6,0,0,3.05,0,0
서산휴게소(서울),3,1,34,3,9,7.78,1,3072.13
서산휴게소(서울),3,2,24,2,8,13.16,1,7700.4
서산휴게소(서울),3,3,22,3,14,22.58,3,7073.6
서산휴게소(서울),3,4,35,8,23,35.65,8,1747.75
서산휴게소(서울),3,5,40,7,18,57.49,10,800.46
서산휴게소(서울),3,6,57,6,11,79.4,8,2365.67
서산휴게소(서울),3,7,79,15,19,119.54,23,1469.91
서산휴게소(서울),3,8,62,2,3,83.68,3,272.1
서산휴게소(서울),3,9,55,7,13,83.77,11,1059.86
서산휴게소(서울),3,10,54,1,2,107.71,2,62
서산휴게소(서울),3,11,68,4,6,122.02,7,3080.5
서산휴게소(서울),3,12,67,8,12,99.53,12,1858.57
서산휴게소(서울),3,13,70,5,7,106.4,8,2530.12
서산휴게소(서울),3,14,51,5,10,85.2,8,3292.6
서산휴게소(서울),3,15,33,3,9,79.32,7,256.27
서산휴게소(서울),3,16,33,2,6,63.91,4,270.2
서산휴게소(서울),3,17,22,0,0,42.62,0,0
서산휴게소(서울),3,18,17,2,12,42.04,5,26.9
서산휴게소(서울),3,19,24,6,25,36.27,9,4218.87
서산휴게소(서울),3,20,27,1,4,58.83,2,2355.6
서산휴게소(서울),3,21,7,3,43,15.11,6,513.2
서산휴게소(서울),3,22,9,4,44,13.76,6,1640.94
서산휴게소(서울),3,23,7,1,14,15.13,2,862.13
서산휴게소(서울),3,24,4,1,25,2.67,1,561.94
서산휴게소(목포),1,1,280,84,30,126.6,38,908.54
서산휴게소(목포),1,2,259,74,29,522.89,149,1360.79
서산휴게소(목포),1,3,328,79,24,663.19,160,1059.04
서산휴게소(목포),1,4,600,152,25,1110.74,281,1082.04
서산휴게소(목포),1,5,521,117,22,1020.36,229,1162.05
서산휴게소(목포),1,6,419,107,26,929.32,237,896.97
서산휴게소(목포),1,7,630,177,28,1450.08,407,1252.78
서산휴게소(목포),1,8,891,309,35,1995.83,692,1798.74
서산휴게소(목포),1,9,985,339,34,2036.29,701,1572.17
서산휴게소(목포),1,10,1027,340,33,2108.7,698,1484.41
서산휴게소(목포),1,11,1112,351,32,2269.91,716,1272.61
서산휴게소(목포),1,12,1147,370,32,2300.95,742,1366.86
서산휴게소(목포),1,13,1189,390,33,2418.6,793,1526.59
서산휴게소(목포),1,14,1197,421,35,2586.25,910,1501.04
서산휴게소(목포),1,15,1110,366,33,2515.64,829,1277.45
서산휴게소(목포),1,16,1135,300,26,2501.43,661,1025.16
서산휴게소(목포),1,17,969,226,23,2108.53,492,941.9
서산휴게소(목포),1,18,978,206,21,2110.91,445,900.88
서산휴게소(목포),1,19,852,177,21,1854.32,385,931.1
서산휴게소(목포),1,20,597,139,23,1338.74,312,949.58
서산휴게소(목포),1,21,475,103,22,1030.16,223,936.43
서산휴게소(목포),1,22,382,71,19,907.65,169,706.91
서산휴게소(목포),1,23,309,68,22,739.12,163,680.13
서산휴게소(목포),1,24,175,32,18,351.05,64,658.09
서산휴게소(목포),2,1,11,1,9,3.84,0,983.37
서산휴게소(목포),2,2,8,2,25,17.03,4,813.58
서산휴게소(목포),2,3,6,0,0,14.77,0,0
서산휴게소(목포),2,4,8,4,50,18.83,9,523.47
서산휴게소(목포),2,5,8,3,38,17.97,7,736.97
서산휴게소(목포),2,6,12,1,8,33.86,3,259.08
서산휴게소(목포),2,7,10,3,30,26.66,8,1236.07
서산휴게소(목포),2,8,23,7,30,60.08,18,1891.26
서산휴게소(목포),2,9,19,7,37,59.1,22,958.6
서산휴게소(목포),2,10,32,13,41,116.78,47,1405.78
서산휴게소(목포),2,11,29,10,34,96.01,33,818.36
서산휴게소(목포),2,12,22,6,27,76.64,21,821.03
서산휴게소(목포),2,13,19,1,5,57.33,3,7080.6
서산휴게소(목포),2,14,20,4,20,63.04,13,3322.15
서산휴게소(목포),2,15,10,3,30,36.16,11,2475.27
서산휴게소(목포),2,16,20,2,10,50.46,5,603.6
서산휴게소(목포),2,17,15,2,13,41.4,6,522.3
서산휴게소(목포),2,18,8,1,13,23.4,3,5430.6
서산휴게소(목포),2,19,12,1,8,46.55,4,541.37
서산휴게소(목포),2,20,14,2,14,46.16,7,603.94
서산휴게소(목포),2,21,8,0,0,36.68,0,0
서산휴게소(목포),2,22,9,1,11,20.59,2,2550.65
서산휴게소(목포),2,23,5,1,20,4.26,1,1120.08
서산휴게소(목포),2,24,5,0,0,8.05,0,0
서산휴게소(목포),3,1,32,6,19,8.45,2,2127.33
서산휴게소(목포),3,2,32,2,6,43.87,3,7769.1
서산휴게소(목포),3,3,20,4,20,38.42,8,6629.25
서산휴게소(목포),3,4,24,2,8,36.27,3,6163.9
서산휴게소(목포),3,5,35,7,20,63.96,13,1503
서산휴게소(목포),3,6,37,5,14,55.84,8,1331.28
서산휴게소(목포),3,7,46,7,15,75.93,12,2334.83
서산휴게소(목포),3,8,43,4,9,88.05,8,1402.4
서산휴게소(목포),3,9,53,5,9,95.03,9,1153.04
서산휴게소(목포),3,10,107,8,7,164.97,12,2501.35
서산휴게소(목포),3,11,94,8,9,170.5,15,1341.9
서산휴게소(목포),3,12,76,5,7,135.38,9,2910.68
서산휴게소(목포),3,13,91,12,13,151.33,20,2657.37
서산휴게소(목포),3,14,80,15,19,157.83,30,1164.89
서산휴게소(목포),3,15,69,5,7,131.45,10,1517.12
서산휴게소(목포),3,16,66,7,11,128.21,14,1024.69
서산휴게소(목포),3,17,59,5,8,91.04,8,641.76
서산휴게소(목포),3,18,39,5,13,87.68,11,949.12
서산휴게소(목포),3,19,17,2,12,45.67,5,3106.5
서산휴게소(목포),3,20,11,3,27,28.98,8,1623.67
서산휴게소(목포),3,21,10,3,30,14.13,4,1102.4
서산휴게소(목포),3,22,18,2,11,20.68,2,502.8
서산휴게소(목포),3,23,7,1,14,2.76,0,1177.25
서산휴게소(목포),3,24,4,0,0,1,0,0
군산휴게소(서울),1,1,57,14,25,68.25,17,899.19
군산휴게소(서울),1,2,58,22,38,90.95,34,1357.45
군산휴게소(서울),1,3,50,16,32,88.21,28,1265.7
군산휴게소(서울),1,4,62,15,24,122.08,30,642.64
군산휴게소(서울),1,5,84,16,19,165.62,32,2273.2
군산휴게소(서울),1,6,96,21,22,178.83,39,772.3
군산휴게소(서울),1,7,186,33,18,353.99,63,844.78
군산휴게소(서울),1,8,294,55,19,527.09,99,1316.61
군산휴게소(서울),1,9,389,87,22,773.12,173,1209.4
군산휴게소(서울),1,10,575,139,24,1035.83,250,995.14
군산휴게소(서울),1,11,733,199,27,1298.31,352,949.34
군산휴게소(서울),1,12,725,183,25,1364.55,344,1199.47
군산휴게소(서울),1,13,690,180,26,1253.67,327,1343.63
군산휴게소(서울),1,14,763,209,27,1392.27,381,1237.08
군산휴게소(서울),1,15,945,246,26,1677.35,437,1124.5
군산휴게소(서울),1,16,1047,245,23,1902.69,445,1012.6
군산휴게소(서울),1,17,1055,238,23,1886.77,426,969.32
군산휴게소(서울),1,18,925,186,20,1699.55,342,956.39
군산휴게소(서울),1,19,706,183,26,1291.35,335,1118.05
군산휴게소(서울),1,20,590,150,25,1019.64,259,1188.13
군산휴게소(서울),1,21,504,133,26,899.22,237,1008.42
군산휴게소(서울),1,22,398,95,24,707.43,169,975.15
군산휴게소(서울),1,23,239,67,28,386.54,108,801.37
군산휴게소(서울),1,24,152,38,25,97.5,24,663.5
군산휴게소(서울),2,1,7,1,14,0,0,274.2
군산휴게소(서울),2,2,4,1,25,3.14,1,2792.01
군산휴게소(서울),2,3,6,1,17,8.31,1,28.32
군산휴게소(서울),2,4,5,1,20,11.53,2,557.52
군산휴게소(서울),2,5,11,0,0,16.89,0,0
군산휴게소(서울),2,6,16,0,0,23.19,0,0
군산휴게소(서울),2,7,18,3,17,22.67,4,723.2
군산휴게소(서울),2,8,28,0,0,39.84,0,0
군산휴게소(서울),2,9,35,4,11,56.73,6,419.85
군산휴게소(서울),2,10,39,4,10,91.73,9,553.95
군산휴게소(서울),2,11,36,5,14,67.69,9,772.28
군산휴게소(서울),2,12,38,0,0,59.52,0,0
군산휴게소(서울),2,13,26,8,31,40.18,12,217.32
군산휴게소(서울),2,14,24,3,13,28.41,4,2632.13
군산휴게소(서울),2,15,32,3,9,51.99,5,309.13
군산휴게소(서울),2,16,38,4,11,56.68,6,1049.55
군산휴게소(서울),2,17,41,7,17,96.24,16,1023.11
군산휴게소(서울),2,18,36,8,22,80.19,18,1115.95
군산휴게소(서울),2,19,27,2,7,47.17,3,2621
군산휴게소(서울),2,20,34,4,12,50.34,6,1203.6
군산휴게소(서울),2,21,32,3,9,57.18,5,2104.93
군산휴게소(서울),2,22,16,2,13,35.15,4,949.2
군산휴게소(서울),2,23,6,1,17,5.73,1,367.75
군산휴게소(서울),2,24,18,2,11,2,0,252.25
군산휴게소(서울),3,1,27,5,19,11.83,2,1234.44
군산휴게소(서울),3,2,26,3,12,31.42,4,5004.13
군산휴게소(서울),3,3,36,3,8,40.02,3,390.33
군산휴게소(서울),3,4,40,6,15,44.74,7,730.8
군산휴게소(서울),3,5,53,8,15,63.5,10,839.53
군산휴게소(서울),3,6,61,10,16,69.49,11,1353.06
군산휴게소(서울),3,7,66,10,15,84.44,13,1262.34
군산휴게소(서울),3,8,44,3,7,57.76,4,443.67
군산휴게소(서울),3,9,60,8,13,69.48,9,1165.3
군산휴게소(서울),3,10,71,8,11,90.54,10,1894.42
군산휴게소(서울),3,11,71,6,8,96.49,8,1677.93
군산휴게소(서울),3,12,74,8,11,98.65,11,373.05
군산휴게소(서울),3,13,54,5,9,76.09,7,1887.08
군산휴게소(서울),3,14,45,5,11,61.22,7,1653.2
군산휴게소(서울),3,15,44,7,16,69.83,11,422.97
군산휴게소(서울),3,16,43,8,19,59.44,11,1007.95
군산휴게소(서울),3,17,34,6,18,48.5,9,401.47
군산휴게소(서울),3,18,34,4,12,53.6,6,1196.25
군산휴게소(서울),3,19,23,4,17,45.96,8,1549.55
군산휴게소(서울),3,20,16,5,31,23.97,7,1262.92
군산휴게소(서울),3,21,13,4,31,18.86,6,866.05
군산휴게소(서울),3,22,15,4,27,27.68,7,1626.55
군산휴게소(서울),3,23,15,4,27,11.92,3,898.55
군산휴게소(서울),3,24,8,1,13,1,0,1979.51
군산휴게소(목포),1,1,153,41,27,29.15,8,1272.35
군산휴게소(목포),1,2,107,20,19,96.31,18,1277.48
군산휴게소(목포),1,3,75,16,21,184.96,39,964.89
군산휴게소(목포),1,4,60,17,28,146.92,42,1017.29
군산휴게소(목포),1,5,54,17,31,121.95,38,1735.35
군산휴게소(목포),1,6,84,27,32,201.09,65,1352.67
군산휴게소(목포),1,7,179,59,33,468.19,154,1197.45
군산휴게소(목포),1,8,293,92,31,785.51,247,1544.3
군산휴게소(목포),1,9,436,116,27,1254.15,334,1456.56
군산휴게소(목포),1,10,561,125,22,1732.4,386,1219.51
군산휴게소(목포),1,11,631,127,20,1899.96,382,881.88
군산휴게소(목포),1,12,619,102,16,1702.28,281,1053.61
군산휴게소(목포),1,13,547,106,19,1508.7,292,1236.71
군산휴게소(목포),1,14,520,109,21,1384.66,290,1308.88
군산휴게소(목포),1,15,539,102,19,1507.92,285,925.64
군산휴게소(목포),1,16,637,125,20,1970.45,387,912.34
군산휴게소(목포),1,17,605,123,20,1675.85,341,806.7
군산휴게소(목포),1,18,499,79,16,1317.65,209,707.7
군산휴게소(목포),1,19,464,89,19,1195.48,229,782.68
군산휴게소(목포),1,20,342,64,19,917.63,172,808.14
군산휴게소(목포),1,21,269,51,19,675.36,128,970.97
군산휴게소(목포),1,22,211,42,20,475.76,95,685.68
군산휴게소(목포),1,23,139,35,25,412.2,104,749.71
군산휴게소(목포),1,24,115,27,23,131.21,31,549.36
군산휴게소(목포),2,1,6,1,17,0,0,3175.68
군산휴게소(목포),2,2,8,3,38,7.41,3,689.68
군산휴게소(목포),2,3,8,2,25,10.62,3,2524.04
군산휴게소(목포),2,4,4,1,25,8.41,2,1835.05
군산휴게소(목포),2,5,2,0,0,0,0,0
군산휴게소(목포),2,6,8,1,13,8.61,1,1479
군산휴게소(목포),2,7,13,3,23,51.49,12,522.51
군산휴게소(목포),2,8,7,1,14,69.81,10,2140.2
군산휴게소(목포),2,9,18,1,6,48.08,3,741.8
군산휴게소(목포),2,10,35,8,23,179.71,41,871.5
군산휴게소(목포),2,11,40,2,5,104.62,5,3080.3
군산휴게소(목포),2,12,36,4,11,150.53,17,1273.5
군산휴게소(목포),2,13,21,3,14,109.23,16,626.33
군산휴게소(목포),2,14,20,0,0,44.55,0,0
군산휴게소(목포),2,15,19,4,21,60.85,13,556.25
군산휴게소(목포),2,16,10,1,10,57.4,6,768.6
군산휴게소(목포),2,17,23,5,22,59.21,13,1936.28
군산휴게소(목포),2,18,21,2,10,52.09,5,607.4
군산휴게소(목포),2,19,21,2,10,74.98,7,1485.4
군산휴게소(목포),2,20,13,2,15,35.44,5,563
군산휴게소(목포),2,21,24,1,4,71.36,3,2850.2
군산휴게소(목포),2,22,12,0,0,33.17,0,0
군산휴게소(목포),2,23,9,1,11,23.53,3,2075.48
군산휴게소(목포),2,24,7,0,0,4.26,0,0
군산휴게소(목포),3,1,23,4,17,4.98,1,6402.25
군산휴게소(목포),3,2,23,3,13,15.37,2,1109.2
군산휴게소(목포),3,3,20,3,15,24.25,4,817.27
군산휴게소(목포),3,4,24,1,4,27.6,1,1889.4
군산휴게소(목포),3,5,26,5,19,25.77,5,1367.84
군산휴게소(목포),3,6,29,3,10,43.28,4,779.47
군산휴게소(목포),3,7,15,8,53,55.74,30,1070.58
군산휴게소(목포),3,8,29,2,7,37.12,3,833.8
군산휴게소(목포),3,9,19,3,16,38.81,6,1039.2
군산휴게소(목포),3,10,33,4,12,68.3,8,1133.9
군산휴게소(목포),3,11,45,5,11,74.93,8,932.92
군산휴게소(목포),3,12,36,5,14,53.09,7,2162.16
군산휴게소(목포),3,13,48,6,13,88.73,11,1303.33
군산휴게소(목포),3,14,40,7,18,63.28,11,1202.71
군산휴게소(목포),3,15,44,7,16,116.84,19,920.29
군산휴게소(목포),3,16,40,8,20,74.97,15,634.52
군산휴게소(목포),3,17,33,7,21,65.09,14,1022.74
군산휴게소(목포),3,18,21,3,14,32.52,5,614.93
군산휴게소(목포),3,19,19,3,16,42.28,7,1144.73
군산휴게소(목포),3,20,16,6,38,46.53,17,1048.17
군산휴게소(목포),3,21,13,1,8,18.73,1,1240.6
군산휴게소(목포),3,22,11,2,18,23.78,4,2123.63
군산휴게소(목포),3,23,7,0,0,5.25,0,0
군산휴게소(목포),3,24,7,0,0,8.46,0,0
선산휴게소(양평),1,1,106,19,18,49.82,9,1037.18
선산휴게소(양평),1,2,73,19,26,135.38,35,1811.84
선산휴게소(양평),1,3,45,10,22,107.1,24,662.76
선산휴게소(양평),1,4,48,7,15,126.27,18,1011.77
선산휴게소(양평),1,5,84,10,12,201.4,24,365.62
선산휴게소(양평),1,6,163,33,20,422.63,86,1062.18
선산휴게소(양평),1,7,348,64,18,812.29,149,982.67
선산휴게소(양평),1,8,479,106,22,1170.58,259,1303.45
선산휴게소(양평),1,9,784,179,23,1729.81,395,1165.56
선산휴게소(양평),1,10,998,220,22,2175.33,480,1061.66
선산휴게소(양평),1,11,1066,248,23,2221.38,517,1064.2
선산휴게소(양평),1,12,972,220,23,2107.53,477,1187.32
선산휴게소(양평),1,13,852,188,22,1823.96,402,1270.67
선산휴게소(양평),1,14,851,204,24,1806.83,433,1286.55
선산휴게소(양평),1,15,866,192,22,1955.27,434,1153.18
선산휴게소(양평),1,16,864,157,18,1911.37,347,1221.31
선산휴게소(양평),1,17,842,147,17,1968.6,344,918.58
선산휴게소(양평),1,18,798,152,19,1741.04,332,1101
선산휴게소(양평),1,19,584,97,17,1357.81,226,1048.05
선산휴게소(양평),1,20,493,92,19,1194.97,223,1147.67
선산휴게소(양평),1,21,477,90,19,1062.14,200,1177.5
선산휴게소(양평),1,22,348,52,15,739.37,110,935.93
선산휴게소(양평),1,23,260,50,19,345.25,66,976.08
선산휴게소(양평),1,24,171,25,15,93.45,14,505.66
선산휴게소(양평),2,1,10,5,50,7.5,4,1194.6
선산휴게소(양평),2,2,12,7,58,24.04,14,1893.6
선산휴게소(양평),2,3,11,6,55,15.92,9,962.01
선산휴게소(양평),2,4,10,0,0,18.58,0,0
선산휴게소(양평),2,5,8,0,0,21.76,0,0
선산휴게소(양평),2,6,15,1,7,32.59,2,794
선산휴게소(양평),2,7,21,5,24,35.83,9,2540.44
선산휴게소(양평),2,8,41,12,29,105.15,31,1136.97
선산휴게소(양평),2,9,63,32,51,163.43,83,988.09
선산휴게소(양평),2,10,82,30,37,168.68,62,1006.35
선산휴게소(양평),2,11,57,23,40,130.03,52,659.97
선산휴게소(양평),2,12,37,19,51,76.32,39,1207.84
선산휴게소(양평),2,13,50,19,38,97.38,37,1343.38
선산휴게소(양평),2,14,43,18,42,78.64,33,741.47
선산휴게소(양평),2,15,34,13,38,67.37,26,704.98
선산휴게소(양평),2,16,25,11,44,59.33,26,891.47
선산휴게소(양평),2,17,38,15,39,87.82,35,960.87
선산휴게소(양평),2,18,35,18,51,83.42,43,884.41
선산휴게소(양평),2,19,33,13,39,70.97,28,834.89
선산휴게소(양평),2,20,27,9,33,52.69,18,716.67
선산휴게소(양평),2,21,35,16,46,70.2,32,728.11
선산휴게소(양평),2,22,21,10,48,34.93,17,928.4
선산휴게소(양평),2,23,8,3,38,4.14,2,914.18
선산휴게소(양평),2,24,2,1,50,2.24,1,727.73
선산휴게소(양평),3,1,136,13,10,23.03,2,4699.74
선산휴게소(양평),3,2,91,7,8,81.12,6,3509.74
선산휴게소(양평),3,3,67,4,6,81.59,5,3734.8
선산휴게소(양평),3,4,82,4,5,108.9,5,3004.6
선산휴게소(양평),3,5,104,3,3,114.36,3,3348.07
선산휴게소(양평),3,6,118,7,6,131.39,8,2492.06
선산휴게소(양평),3,7,88,10,11,105.65,12,907.58
선산휴게소(양평),3,8,74,7,9,115.57,11,821.51
선산휴게소(양평),3,9,62,3,5,91.5,4,823.13
선산휴게소(양평),3,10,87,6,7,132.68,9,2226.8
선산휴게소(양평),3,11,75,8,11,118.55,13,1892.88
선산휴게소(양평),3,12,86,8,9,129.82,12,1647.63
선산휴게소(양평),3,13,70,8,11,115.88,13,1937.92
선산휴게소(양평),3,14,57,1,2,89.17,2,3202.2
선산휴게소(양평),3,15,47,2,4,75.01,3,2553.8
선산휴게소(양평),3,16,35,3,9,58.48,5,917.47
선산휴게소(양평),3,17,36,2,6,62.68,3,1281.9
선산휴게소(양평),3,18,40,2,5,74.8,4,2415.4
선산휴게소(양평),3,19,49,6,12,91.27,11,2545.43
선산휴게소(양평),3,20,35,0,0,59.23,0,0
선산휴게소(양평),3,21,24,4,17,47.54,8,1870.9
선산휴게소(양평),3,22,50,3,6,65.73,4,3292.53
선산휴게소(양평),3,23,37,1,3,8.7,0,232.2
선산휴게소(양평),3,24,17,1,6,2.68,0,666.2
